2025-02-07 09:36:45.86 | Guillaume | APP_v5.O.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-07 14:57:21.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1211 secondes

2025-02-07 14:57:21.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 14:57:21.38 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3203 secondes

2025-02-07 14:57:21.40 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 14:57:21.47 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0703 secondes

2025-02-07 14:57:21.49 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0898 secondes

2025-02-07 14:57:21.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/07/02/25 | 0,1836 secondes

2025-02-07 14:57:21.61 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,2070 secondes

2025-02-07 14:57:25.28 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-07 14:57:25.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 14:57:25.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3936 | -1 | 
2025-02-07 14:57:25.36 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0586 secondes

2025-02-07 14:57:25.43 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3937] |  | 0,1250 secondes

2025-02-07 14:57:26.58 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Racine Petits Fruits 2014 Inc. [Annie Perrier / Daniel Racine] | 
2025-02-07 14:57:26.61 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-07 14:57:41.80 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse de bilans et voir si d'autres gestes à poser réorg pré-vente pour éliminer toutes les avances + envoi des actes de fiducie pour vérification diligente | 
2025-02-07 14:57:41.82 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0234 secondes

2025-02-07 14:57:43.03 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.75 | 
2025-02-07 14:57:43.05 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0273 secondes

2025-02-07 14:57:43.07 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,75 | 
2025-02-07 14:57:43.09 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0195 secondes

2025-02-07 14:57:44.64 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click | 3937 | 
2025-02-07 14:57:44.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-07 14:57:44.69 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3937 | 
2025-02-07 14:57:45.51 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3937 | 0,8242 secondes

2025-02-07 14:57:45.53 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3937 | 
2025-02-07 14:57:45.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 14:57:45.60 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3936 | -1 | 
2025-02-07 14:57:45.62 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0664 secondes

2025-02-07 14:57:45.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3937 | 0,1328 secondes

2025-02-07 14:57:45.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/07/02/25 | 
2025-02-07 14:57:45.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1055 secondes

2025-02-07 14:57:45.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/07/02/25 | 
2025-02-07 14:57:45.86 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 14:57:45.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 14:57:45.90 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 14:57:46.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1289 secondes

2025-02-07 14:57:46.05 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 14:57:46.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0977 secondes

2025-02-07 14:57:46.17 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1172 secondes

2025-02-07 14:57:46.19 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 14:57:46.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3086 secondes

2025-02-07 14:57:46.52 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 14:57:46.59 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0742 secondes

2025-02-07 14:57:46.61 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0938 secondes

2025-02-07 14:57:46.67 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/07/02/25 | 0,1562 secondes

2025-02-07 14:57:46.69 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 0,1797 secondes

2025-02-07 14:57:46.71 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 0,1992 secondes

2025-02-07 15:59:14.21 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Maranda Lauzon Inc. [Sandy Maranda] | 
2025-02-07 15:59:14.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-07 15:59:14.45 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Maranda Lauzon Inc. [Sandy Maranda] | 
2025-02-07 15:59:14.48 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-07 15:59:39.88 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse des avances et préparation des directives à Michael + courriels pour obtenir documents et validations | 
2025-02-07 15:59:39.90 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-07 15:59:41.81 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.5 | 
2025-02-07 15:59:41.84 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-07 15:59:41.86 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-07 15:59:41.88 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-07 15:59:43.23 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-07 15:59:43.26 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-07 15:59:43.28 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Maranda Lauzon Inc. [Sandy Maranda] | 
2025-02-07 15:59:43.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-07 15:59:43.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-07 15:59:44.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8164 secondes

2025-02-07 15:59:44.17 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-07 15:59:44.24 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-07 15:59:44.26 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-07 | 
2025-02-07 15:59:44.39 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1328 secondes

2025-02-07 15:59:44.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-07 | 
2025-02-07 15:59:44.45 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 15:59:44.47 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 15:59:44.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 15:59:44.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1719 secondes

2025-02-07 15:59:44.69 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 15:59:44.79 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0977 secondes

2025-02-07 15:59:44.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1172 secondes

2025-02-07 15:59:44.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 15:59:45.12 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2969 secondes

2025-02-07 15:59:45.14 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 15:59:45.20 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-07 15:59:45.22 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0859 secondes

2025-02-07 15:59:45.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-07 | 0,1523 secondes

2025-02-07 15:59:45.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,1758 secondes

2025-02-07 15:59:45.33 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,1953 secondes

2025-02-07 15:59:47.57 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-07 15:59:47.59 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 15:59:47.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3941 | -1 | 
2025-02-07 15:59:47.64 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0586 secondes

2025-02-07 15:59:47.70 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3942] |  | 0,1172 secondes

2025-02-07 15:59:50.42 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Maranda Lauzon Inc. [Sandy Maranda] | 
2025-02-07 15:59:50.44 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-07 16:00:00.16 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse des avances et préparation des directives à Michael pour dividendes et attributions + courriels pour obtenir documents et validations | 
2025-02-07 16:00:00.18 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0273 secondes

2025-02-07 16:00:02.02 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-07 16:00:02.04 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0352 secondes

2025-02-07 16:00:04.44 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-07 16:00:04.47 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-07 16:00:04.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Maranda Lauzon Inc. [Sandy Maranda] | 
2025-02-07 16:00:04.51 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-07 16:00:04.53 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-07 16:00:05.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8047 secondes

2025-02-07 16:00:05.36 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-07 16:00:05.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-07 16:00:05.45 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-07 | 
2025-02-07 16:00:05.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1055 secondes

2025-02-07 16:00:05.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-07 | 
2025-02-07 16:00:05.62 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 16:00:05.64 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 16:00:05.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 16:00:05.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1680 secondes

2025-02-07 16:00:05.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 16:00:05.95 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-07 16:00:05.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1211 secondes

2025-02-07 16:00:05.99 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 16:00:06.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3086 secondes

2025-02-07 16:00:06.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 16:00:06.38 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-07 16:00:06.41 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0859 secondes

2025-02-07 16:00:06.48 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-07 | 0,1602 secondes

2025-02-07 16:00:06.50 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,1797 secondes

2025-02-07 16:00:06.52 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,1992 secondes

2025-02-07 16:00:08.97 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 6 | 
2025-02-07 16:00:08.99 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 16:00:09.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3942 | -1 | 
2025-02-07 16:00:09.05 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-07 16:00:09.11 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3943] |  | 0,1211 secondes

2025-02-07 16:00:10.68 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-07 16:00:10.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 16:00:10.74 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3941 | -1 | 
2025-02-07 16:00:10.76 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0742 secondes

2025-02-07 16:00:10.79 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3942] |  | 0,0977 secondes

2025-02-07 16:00:12.18 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Maranda Lauzon Inc. [Sandy Maranda] | 
2025-02-07 16:00:12.21 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-07 16:00:12.25 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdDelete_Click | 3942 | 
2025-02-07 16:00:12.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Efface_Ligne |  | 
2025-02-07 16:00:13.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Efface_Ligne - Le DELETE est confirmé - -3942 | -1 | 
2025-02-07 16:00:13.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | -3942 | 
2025-02-07 16:00:14.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | -3942 | 0,8164 secondes

2025-02-07 16:00:14.17 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | -3942 | 
2025-02-07 16:00:14.19 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 16:00:14.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3941 | -1 | 
2025-02-07 16:00:14.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-07 16:00:14.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | -3942 | 0,0977 secondes

2025-02-07 16:00:15.37 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/07/02/25 | 
2025-02-07 16:00:15.47 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1055 secondes

2025-02-07 16:00:15.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/07/02/25 | 
2025-02-07 16:00:15.53 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 16:00:15.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 16:00:15.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 16:00:15.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1367 secondes

2025-02-07 16:00:15.73 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 16:00:15.84 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-07 16:00:15.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1289 secondes

2025-02-07 16:00:15.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 16:00:16.17 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2930 secondes

2025-02-07 16:00:16.19 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 16:00:16.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-07 16:00:16.28 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0859 secondes

2025-02-07 16:00:16.35 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/07/02/25 | 0,1562 secondes

2025-02-07 16:00:16.37 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Efface_Ligne |  | 0,1758 secondes

2025-02-07 16:00:16.39 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdDelete_Click |  | 0,1992 secondes

2025-02-07 16:00:18.02 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-07 16:00:18.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 16:00:18.08 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3942 | -1 | 
2025-02-07 16:00:18.10 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-07 16:00:18.17 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3943] |  | 0,1328 secondes

2025-02-07 16:02:34.36 | User | APP_v5.P.0.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-07 16:02:34.43 | User | APP_v5.P.0.xlsb | Validation d'accès serveur terminée |  | 0,0078 secondes

2025-02-07 16:02:34.48 | User | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-07 16:02:34.59 | User | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 0,1133 secondes

2025-02-07 16:02:34.64 | User | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-07 16:02:34.73 | User | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 0,0977 secondes

2025-02-07 16:02:34.78 | User | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 
2025-02-07 16:02:35.26 | User | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 0,4883 secondes

2025-02-07 16:02:35.31 | User | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-07 16:02:35.54 | User | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,2383 secondes

2025-02-07 16:02:35.64 | User | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-07 16:02:35.72 | User | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0859 secondes

2025-02-07 16:02:35.79 | User | APP_v5.P.0.xlsb | modAppli:CodeEssentielDepart |  | 0,1523 secondes

2025-02-07 16:02:46.73 | User | APP_v5.P.0.xlsb | modMenu:menuComptabilité |  | 
2025-02-07 16:02:46.84 | User | APP_v5.P.0.xlsb | modMenu:menuComptabilité |  | 0,1172 secondes

2025-02-07 16:02:48.92 | User | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 
2025-02-07 16:02:48.97 | User | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
