2025-02-20 06:25:56.35 | Guillaume | APP_v6.A.1.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-20 06:46:03.94 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | réception de doc légaux signés | 
2025-02-20 06:46:03.96 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0293 secondes

2025-02-20 06:46:05.36 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .4 | 
2025-02-20 06:46:05.38 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-20 06:46:05.41 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-20 06:46:05.43 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-20 06:46:06.97 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-20 06:46:06.00 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-20 06:46:07.02 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Air Trans Express Inc. [Richard Lavoie] | 
2025-02-20 06:46:07.04 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-20 06:46:07.06 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-20 06:46:07.91 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8516 secondes

2025-02-20 06:46:07.93 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-20 06:46:08.03 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0957 secondes

2025-02-20 06:46:08.05 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-20 | 
2025-02-20 06:46:08.21 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1680 secondes

2025-02-20 06:46:08.24 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-20 | 
2025-02-20 06:46:08.42 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:46:08.44 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:46:08.46 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:46:08.64 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1797 secondes

2025-02-20 06:46:08.67 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:46:08.77 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1055 secondes

2025-02-20 06:46:08.79 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3574 secondes

2025-02-20 06:46:08.82 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:46:09.07 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2520 secondes

2025-02-20 06:46:09.09 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:46:09.15 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0645 secondes

2025-02-20 06:46:09.17 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7598 secondes

2025-02-20 06:46:09.26 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-20 | 1,0254 secondes

2025-02-20 06:46:09.28 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,2852 secondes

2025-02-20 06:46:09.30 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,3281 secondes

2025-02-20 06:48:06.94 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-20 06:48:06.96 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-20 | 
2025-02-20 06:48:07.06 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0996 secondes

2025-02-20 06:48:07.08 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-20 | 
2025-02-20 06:48:07.11 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:48:07.13 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:48:07.16 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:48:07.29 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1387 secondes

2025-02-20 06:48:07.32 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:48:07.43 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1113 secondes

2025-02-20 06:48:07.45 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3145 secondes

2025-02-20 06:48:07.47 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:48:07.66 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1992 secondes

2025-02-20 06:48:07.68 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:48:07.73 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0527 secondes

2025-02-20 06:48:07.76 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6465 secondes

2025-02-20 06:48:07.81 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-20 | 0,7305 secondes

2025-02-20 06:48:07.83 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,8926 secondes

2025-02-20 06:48:15.34 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-20 06:48:15.36 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date | 19/02, 600, 15 | 
2025-02-20 06:48:15.38 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date |  | 0,0234 secondes

2025-02-20 06:48:15.41 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0723 secondes

2025-02-20 06:48:15.43 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-20 06:48:15.45 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/19/02/25 | 
2025-02-20 06:48:15.56 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1152 secondes

2025-02-20 06:48:15.58 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19/02/25 | 
2025-02-20 06:48:15.63 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:48:15.66 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:48:15.69 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:48:15.83 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-20 06:48:15.86 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:48:15.96 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1133 secondes

2025-02-20 06:48:15.99 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3359 secondes

2025-02-20 06:48:16.01 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:48:16.19 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1895 secondes

2025-02-20 06:48:16.22 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:48:16.27 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-20 06:48:16.29 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6719 secondes

2025-02-20 06:48:16.38 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19/02/25 | 0,8027 secondes

2025-02-20 06:48:16.40 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9805 secondes

2025-02-20 06:48:58.23 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 8 | 
2025-02-20 06:48:58.26 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-20 06:48:58.30 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4225 | -1 | 
2025-02-20 06:48:58.33 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0684 secondes

2025-02-20 06:48:58.39 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4226] |  | 0,1641 secondes

2025-02-20 06:49:09.96 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 9 | 
2025-02-20 06:49:09.98 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-20 06:49:10.03 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4232 | -1 | 
2025-02-20 06:49:10.05 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-20 06:49:10.12 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4233] |  | 0,1621 secondes

2025-02-20 06:49:21.27 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-20 06:49:21.30 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0332 secondes

2025-02-20 06:49:21.33 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdClear_Click |  | 
2025-02-20 06:49:21.36 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Efface_Formulaire |  | 
2025-02-20 06:49:21.38 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/19/02/25 | 
2025-02-20 06:49:21.49 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1113 secondes

2025-02-20 06:49:21.51 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19/02/25 | 
2025-02-20 06:49:21.55 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:49:21.58 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:49:21.60 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:49:21.74 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-20 06:49:21.77 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:49:21.88 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1211 secondes

2025-02-20 06:49:21.91 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3398 secondes

2025-02-20 06:49:21.94 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:49:22.15 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2227 secondes

2025-02-20 06:49:22.18 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:49:22.23 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-20 06:49:22.26 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7109 secondes

2025-02-20 06:49:22.33 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19/02/25 | 0,8262 secondes

2025-02-20 06:49:22.36 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Efface_Formulaire |  | 1,0078 secondes

2025-02-20 06:49:22.38 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdClear_Click |  | 1,0586 secondes

2025-02-20 06:49:36.94 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-20 06:49:36.97 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date | 18, 600, 15 | 
2025-02-20 06:49:36.00 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date |  | 0,0293 secondes

2025-02-20 06:49:37.03 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0898 secondes

2025-02-20 06:49:37.05 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-20 06:49:37.08 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/18/02/25 | 
2025-02-20 06:49:37.19 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1211 secondes

2025-02-20 06:49:37.22 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/18/02/25 | 
2025-02-20 06:49:37.26 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:49:37.29 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:49:37.31 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:49:37.45 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-20 06:49:37.48 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:49:37.59 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1152 secondes

2025-02-20 06:49:37.61 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3301 secondes

2025-02-20 06:49:37.63 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:49:37.86 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2285 secondes

2025-02-20 06:49:37.88 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:49:37.94 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-20 06:49:37.96 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7090 secondes

2025-02-20 06:49:38.06 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/18/02/25 | 0,8457 secondes

2025-02-20 06:49:38.08 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 1,0312 secondes

2025-02-20 06:49:48.06 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 1 | 
2025-02-20 06:49:48.09 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-20 06:49:48.14 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4187 | -1 | 
2025-02-20 06:49:48.16 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-20 06:49:48.23 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4188] |  | 0,1719 secondes

2025-02-20 06:50:24.46 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-20 06:50:24.49 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0332 secondes

2025-02-20 06:50:24.56 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdClear_Click |  | 
2025-02-20 06:50:24.59 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Efface_Formulaire |  | 
2025-02-20 06:50:24.61 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/18/02/25 | 
2025-02-20 06:50:24.72 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1172 secondes

2025-02-20 06:50:24.75 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/18/02/25 | 
2025-02-20 06:50:24.79 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:50:24.81 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:50:24.84 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:50:24.98 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-20 06:50:25.01 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:50:25.12 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1113 secondes

2025-02-20 06:50:25.14 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3301 secondes

2025-02-20 06:50:25.16 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:50:25.37 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2168 secondes

2025-02-20 06:50:25.40 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:50:25.45 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-20 06:50:25.48 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6914 secondes

2025-02-20 06:50:25.55 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/18/02/25 | 0,8027 secondes

2025-02-20 06:50:25.57 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Efface_Formulaire |  | 0,9824 secondes

2025-02-20 06:50:25.59 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdClear_Click |  | 1,0332 secondes

2025-02-20 06:50:29.15 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-20 06:50:29.18 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date | 17, 600, 15 | 
2025-02-20 06:50:29.20 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date |  | 0,0293 secondes

2025-02-20 06:50:29.23 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0840 secondes

2025-02-20 06:50:29.26 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-20 06:50:29.28 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/17/02/25 | 
2025-02-20 06:50:29.39 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1152 secondes

2025-02-20 06:50:29.42 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/17/02/25 | 
2025-02-20 06:50:29.46 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 06:50:29.48 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 06:50:29.51 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 06:50:29.65 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-20 06:50:29.68 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 06:50:29.79 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1172 secondes

2025-02-20 06:50:29.82 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3379 secondes

2025-02-20 06:50:29.84 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 06:50:30.02 | GuillaumeCharron | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1895 secondes

2025-02-20 06:50:30.05 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 06:50:30.10 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-20 06:50:30.13 | GuillaumeCharron | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6680 secondes

2025-02-20 06:50:30.19 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/17/02/25 | 0,7832 secondes

2025-02-20 06:50:30.22 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9629 secondes

2025-02-20 06:51:19.18 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-20 06:51:19.21 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date | 16/02, 600, 15 | 
2025-02-20 06:51:19.23 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date |  | 0,0273 secondes

2025-02-20 06:51:19.26 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0879 secondes

2025-02-20 06:51:19.29 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-20 06:51:19.31 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/16/02/25 | 
2025-02-20 06:51:19.44 | GuillaumeCharron | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1328 secondes

