User|20240918_085854|Clients_v2.5.xlsm|***** Début de session - Workbook_Open *****|||
User|20240918_090113|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 14,6523 secondes|6
User|20240918_090115|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090115|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_090115|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090115|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090115|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090115|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_090115|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090115|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_090116|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5430 secondes|Les Placements Gilles Frappier Inc. [Gilles Frappier]
User|20240918_090116|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7793 secondes|
User|20240918_090119|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090119|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1113 secondes|
User|20240918_090119|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090119|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090119|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090119|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1309 secondes|
User|20240918_090120|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090120|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_090120|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5176 secondes|CJO Construction Inc. [Christian Ouellette]
User|20240918_090120|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6953 secondes|
User|20240918_090124|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090125|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_090125|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090125|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090125|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090125|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1113 secondes|
User|20240918_090125|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090125|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_090125|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5039 secondes|9216-6867 Québec Inc. [Groupe GB]
User|20240918_090125|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6953 secondes|
User|20240918_090129|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090129|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090129|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090129|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090129|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090129|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_090129|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090129|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1660 secondes|
User|20240918_090130|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5684 secondes|Les expertises Fortech Ltée [Claude J. Fortin]
User|20240918_090130|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7539 secondes|
User|20240918_090132|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090132|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1348 secondes|
User|20240918_090132|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090132|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090132|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090133|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090133|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090133|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1387 secondes|
User|20240918_090133|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5664 secondes|PS Laporte Inc. [Pierre Laporte]
User|20240918_090133|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7812 secondes|
User|20240918_090136|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090136|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1191 secondes|
User|20240918_090136|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090136|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090136|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090136|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_090136|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090137|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_090137|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5137 secondes|Bernier Rhéaume Renaud CPA [Richard Bernier]
User|20240918_090137|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7324 secondes|
User|20240918_090139|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090139|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_090139|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090139|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090139|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090140|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_090140|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090140|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1309 secondes|
User|20240918_090140|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5332 secondes|Matteau Électrique Inc. [Jason Doucet-Matteau]
User|20240918_090140|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7246 secondes|
User|20240918_090142|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090142|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_090142|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090143|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090143|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090143|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1270 secondes|
User|20240918_090143|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090143|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1270 secondes|
User|20240918_090143|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5391 secondes|Crescendo Pharma Inc. [Christiane Mayer]
User|20240918_090143|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7734 secondes|
User|20240918_090146|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090146|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_090146|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090146|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090146|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090146|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_090147|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090147|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_090147|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5020 secondes|Yola RX Consultants Inc. [Yola Moride]
User|20240918_090147|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7109 secondes|
User|20240918_090151|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090152|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1543 secondes|
User|20240918_090152|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090152|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090152|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090152|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090152|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090152|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090152|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5215 secondes|Solutions Huwiz Inc. [Carolljo Maher]
User|20240918_090152|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7422 secondes|
User|20240918_090157|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090157|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_090157|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090157|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090157|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090157|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1074 secondes|
User|20240918_090157|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090158|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_090158|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5332 secondes|Les Séchoirs à bois St-Roch Inc. [Betty Hébert]
User|20240918_090158|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7207 secondes|
User|20240918_090201|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090201|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1348 secondes|
User|20240918_090201|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090202|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090202|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090202|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1113 secondes|
User|20240918_090202|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090202|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_090202|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5762 secondes|Buro Design International A. Q. Inc. [Alain Quintal]
User|20240918_090202|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,8398 secondes|
User|20240918_090205|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090205|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1230 secondes|
User|20240918_090205|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090205|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090205|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090205|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090206|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090206|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090206|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5195 secondes|Ville de Mercier [Marie-Ève Houle]
User|20240918_090206|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7148 secondes|
User|20240918_090209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_090209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090209|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090209|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090209|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090209|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090209|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1445 secondes|
User|20240918_090209|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5703 secondes|Lostocch Holdings Inc. [Lorenzo Stocchero]
User|20240918_090209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7793 secondes|
User|20240918_090212|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090212|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1738 secondes|
User|20240918_090212|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090212|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090212|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090212|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1191 secondes|
User|20240918_090212|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090212|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_090212|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4980 secondes|Site web www.twotinytoads.com Inc. [Darryl Grant]
User|20240918_090213|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6855 secondes|
User|20240918_090218|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090218|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1113 secondes|
User|20240918_090218|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090219|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090219|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090219|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1152 secondes|
User|20240918_090219|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090219|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_090219|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5020 secondes|Grégory Navasse [Kia Ste-Agathe]
User|20240918_090219|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7070 secondes|
User|20240918_090221|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090222|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090222|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090222|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090222|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090222|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1270 secondes|
User|20240918_090222|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090222|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_090222|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5859 secondes|SST Construction (2016) Inc. [Denis Ménard]
User|20240918_090222|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,8164 secondes|
User|20240918_090225|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090225|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1191 secondes|
User|20240918_090225|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090225|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090225|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090225|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1152 secondes|
User|20240918_090225|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090225|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_090225|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5176 secondes|9140-3550 Québec Inc. [Garderie les petites coccinnelles]
User|20240918_090226|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7148 secondes|
User|20240918_090227|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090228|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1973 secondes|
User|20240918_090228|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090228|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090228|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090228|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_090228|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090228|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1426 secondes|
User|20240918_090228|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5703 secondes|Turbide Paquette, CPA, SENC [Gilles Turbide]
User|20240918_090228|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7812 secondes|
User|20240918_090231|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090231|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1113 secondes|
User|20240918_090231|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090231|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090231|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090231|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1035 secondes|
User|20240918_090231|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090231|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1074 secondes|
User|20240918_090231|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4785 secondes|Willie Forge Inc. [Willie Forge]
User|20240918_090231|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6719 secondes|
User|20240918_090236|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090236|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1523 secondes|
User|20240918_090236|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090236|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090236|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090236|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_090236|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090236|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1230 secondes|
User|20240918_090236|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5352 secondes|Quatre Cent Quatre Inc. [Mathieu Gagnon]
User|20240918_090237|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7402 secondes|
User|20240918_090239|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090239|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_090239|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090239|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090239|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090239|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1309 secondes|
User|20240918_090239|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090240|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1152 secondes|
User|20240918_090240|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5293 secondes|Groupe Teltech Inc. [François Tessier]
User|20240918_090240|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7246 secondes|
User|20240918_090241|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_090242|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1152 secondes|
User|20240918_090242|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_090242|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_090242|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090242|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1230 secondes|
User|20240918_090242|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_090242|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1152 secondes|
User|20240918_090242|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5273 secondes|Jacques Renaud CPA Inc. [Jacques Renaud]
