2024-12-04 04:18:14.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 05:24:07.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0195 sec.

2024-12-04 05:24:07.99 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 05:24:08.01 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 05:24:08.03 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 05:24:08.38 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,3594 sec.

2024-12-04 05:24:08.42 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 05:24:08.48 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,0684 sec.

2024-12-04 05:24:08.50 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-04
2024-12-04 05:24:08.59 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0879 sec.

2024-12-04 05:24:08.61 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04
2024-12-04 05:24:08.63 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-04 05:24:08.65 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0195 sec.

2024-12-04 05:24:08.72 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04 = 0,1152 sec.

2024-12-04 05:24:08.74 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 0,7324 sec.

2024-12-04 05:24:08.76 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmdAdd_Click = 0,7734 sec.

2024-12-04 05:24:10.45 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 05:24:10.48 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate = 0,0371 sec.

2024-12-04 05:24:11.35 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 05:24:11.38 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0371 sec.

2024-12-04 05:24:13.44 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 05:24:13.48 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0352 sec.

2024-12-04 05:24:13.51 | GuillaumeCharron | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File
2024-12-04 05:24:13.54 | GuillaumeCharron | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File = 0,0293 sec.

2024-12-04 05:24:13.57 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-04 09:46:04.32 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 09:46:04.35 | GuillaumeCharron | APP_v5.F.3.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 09:46:04.39 | GuillaumeCharron | APP_v5.F.3.xlsb | ThisWorkbook:Create_User_Active_File = 0,0430 sec.

2024-12-04 09:46:07.73 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 09:46:07.82 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Write_Info_On_Main_Menu = 0,0938 sec.

2024-12-04 09:46:07.91 | GuillaumeCharron | APP_v5.F.3.xlsb | ThisWorkbook:Workbook_Open = 3,5898 sec.

2024-12-04 09:46:09.35 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-04 09:46:09.38 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:Client_List_Import_All
2024-12-04 09:46:09.73 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:Client_List_Import_All = 0,3516 sec.

2024-12-04 09:46:09.75 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:TEC_Import_All
2024-12-04 09:46:10.26 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:TEC_Import_All = 0,5078 sec.

2024-12-04 09:46:10.29 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Activate = 0,9375 sec.

2024-12-04 09:46:11.06 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-04 09:46:11.08 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,0234 sec.

2024-12-04 09:46:11.40 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-04 09:46:11.42 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Complete_Date(04/12/24, 90, 15)
2024-12-04 09:46:11.44 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Complete_Date = 0,0312 sec.

2024-12-04 09:46:11.47 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,0703 sec.

2024-12-04 09:46:11.49 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-04 09:46:11.51 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/24
2024-12-04 09:46:11.61 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0977 sec.

2024-12-04 09:46:11.63 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24
2024-12-04 09:46:11.66 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-04 09:46:11.68 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0234 sec.

2024-12-04 09:46:11.76 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24 = 0,1289 sec.

2024-12-04 09:46:11.78 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,2891 sec.

2024-12-04 09:46:14.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[0]
2024-12-04 09:46:14.12 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 09:46:14.16 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2794
2024-12-04 09:46:14.18 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,0625 sec.

2024-12-04 09:46:14.25 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2795] = 0,1523 sec.

2024-12-04 09:46:15.20 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Acier Altitube Inc. [Philippe Robillard]]
2024-12-04 09:46:15.23 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2024-12-04 09:46:15.25 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 = 0,0195 sec.

2024-12-04 09:46:15.27 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0664 sec.

2024-12-04 09:46:20.93 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[avancer memo et organigramme + courriels avec Philippe]
2024-12-04 09:46:20.96 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0312 sec.

2024-12-04 09:46:25.11 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[2.25]
2024-12-04 09:46:25.14 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0352 sec.

2024-12-04 09:46:25.17 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_Exit[2,25]
2024-12-04 09:46:25.19 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0234 sec.

2024-12-04 09:46:26.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmdUpdate_Click[2795]
2024-12-04 09:46:26.12 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-04 09:46:26.14 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2024-12-04 09:46:26.16 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 = 0,0234 sec.

2024-12-04 09:46:26.18 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2795)
2024-12-04 09:46:26.55 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2795 = 0,3711 sec.

2024-12-04 09:46:26.58 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2795)
2024-12-04 09:46:26.60 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 09:46:26.63 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2794
2024-12-04 09:46:26.66 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,0625 sec.

2024-12-04 09:46:26.72 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2795 = 0,1406 sec.

2024-12-04 09:46:26.74 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/2024
2024-12-04 09:46:26.84 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1055 sec.

2024-12-04 09:46:26.87 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024
2024-12-04 09:46:26.89 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-04 09:46:26.91 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0234 sec.

2024-12-04 09:46:26.00 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024 = 0,1289 sec.

2024-12-04 09:46:27.02 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 0,8984 sec.

2024-12-04 09:46:27.04 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmdUpdate_Click = 0,9453 sec.

2024-12-04 09:46:29.13 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 09:46:29.18 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate = 0,0508 sec.

2024-12-04 09:46:30.41 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 09:46:30.46 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0469 sec.

2024-12-04 09:46:32.59 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 09:46:32.63 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0430 sec.

2024-12-04 09:46:32.67 | GuillaumeCharron | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File
2024-12-04 09:46:32.70 | GuillaumeCharron | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File = 0,0352 sec.

2024-12-04 09:46:32.74 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-04 09:49:46.06 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 09:49:46.08 | GuillaumeCharron | APP_v5.F.3.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 09:49:46.12 | GuillaumeCharron | APP_v5.F.3.xlsb | ThisWorkbook:Create_User_Active_File = 0,0430 sec.

2024-12-04 09:49:48.46 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 09:49:48.55 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Write_Info_On_Main_Menu = 0,0938 sec.

2024-12-04 09:49:48.64 | GuillaumeCharron | APP_v5.F.3.xlsb | ThisWorkbook:Workbook_Open = 2,5781 sec.

2024-12-04 09:49:50.03 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-04 09:49:50.05 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:Client_List_Import_All
2024-12-04 09:49:50.36 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:Client_List_Import_All = 0,3125 sec.

2024-12-04 09:49:50.38 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:TEC_Import_All
2024-12-04 09:49:50.90 | GuillaumeCharron | APP_v5.F.3.xlsb | modImport:TEC_Import_All = 0,5195 sec.

2024-12-04 09:49:50.93 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Activate = 0,9062 sec.

2024-12-04 09:49:51.90 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-04 09:49:51.92 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,0234 sec.

2024-12-04 09:49:52.34 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-04 09:49:52.36 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Complete_Date(04/12/24, 90, 15)
2024-12-04 09:49:52.39 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_Complete_Date = 0,0234 sec.

2024-12-04 09:49:52.41 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,0625 sec.

2024-12-04 09:49:52.43 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-04 09:49:52.45 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/24
2024-12-04 09:49:52.53 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0859 sec.

2024-12-04 09:49:52.56 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24
2024-12-04 09:49:52.59 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-04 09:49:52.61 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0234 sec.

2024-12-04 09:49:52.69 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24 = 0,1328 sec.

2024-12-04 09:49:52.71 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,2891 sec.

2024-12-04 09:49:57.49 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[georges]
2024-12-04 09:49:57.51 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - georges
2024-12-04 09:49:57.53 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1025 = 0,0234 sec.

2024-12-04 09:49:57.55 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0625 sec.

2024-12-04 09:49:58.66 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Entreprises de Gestion Georges et Robert Inc. [Stéphane Houle]]
2024-12-04 09:49:58.69 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Entreprises de Gestion Georges et Robert Inc. [Stéphane Houle]
2024-12-04 09:49:58.71 | GuillaumeCharron | APP_v5.F.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1814 = 0,0195 sec.

2024-12-04 09:49:58.73 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0625 sec.

2024-12-04 09:50:05.49 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[rencontre au bureau]
2024-12-04 09:50:05.52 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0273 sec.

2024-12-04 09:50:06.65 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.25]
2024-12-04 09:50:06.68 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0273 sec.

2024-12-04 09:50:06.70 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_Exit[1,25]
2024-12-04 09:50:06.71 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0195 sec.

2024-12-04 09:50:07.91 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 09:50:07.94 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 09:50:07.96 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 09:50:08.32 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,3555 sec.

2024-12-04 09:50:08.34 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 09:50:08.43 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,0898 sec.

2024-12-04 09:50:08.45 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-04
2024-12-04 09:50:08.56 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1094 sec.

2024-12-04 09:50:08.58 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04
2024-12-04 09:50:08.61 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-04 09:50:08.62 | GuillaumeCharron | APP_v5.F.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0195 sec.

2024-12-04 09:50:08.78 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04 = 0,2031 sec.

2024-12-04 09:50:08.80 | GuillaumeCharron | APP_v5.F.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 0,8633 sec.

2024-12-04 09:50:08.82 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:cmdAdd_Click = 0,9102 sec.

2024-12-04 09:50:10.99 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 09:50:11.03 | GuillaumeCharron | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate = 0,0469 sec.

2024-12-04 09:50:11.97 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 09:50:12.02 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0469 sec.

2024-12-04 09:50:14.42 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 09:50:14.46 | GuillaumeCharron | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0430 sec.

2024-12-04 09:50:14.50 | GuillaumeCharron | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File
2024-12-04 09:50:14.53 | GuillaumeCharron | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File = 0,0312 sec.

2024-12-04 09:50:14.58 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-04 12:34:57.93 | Guillaume | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 12:34:58.14 | Guillaume | APP_v5.F.3.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 12:34:58.52 | Guillaume | APP_v5.F.3.xlsb | ThisWorkbook:Create_User_Active_File = 0,5000 sec.

2024-12-04 12:35:00.66 | Guillaume | APP_v5.F.3.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 12:35:00.93 | Guillaume | APP_v5.F.3.xlsb | modAppli:Write_Info_On_Main_Menu = 0,3828 sec.

2024-12-04 12:35:01.16 | Guillaume | APP_v5.F.3.xlsb | ThisWorkbook:Workbook_Open = 3,3477 sec.

2024-12-04 12:35:03.69 | Guillaume | APP_v5.F.3.xlsb | wshENC_Saisie:Worksheet_Activate
2024-12-04 12:35:03.86 | Guillaume | APP_v5.F.3.xlsb | modImport:Client_List_Import_All
2024-12-04 12:35:04.93 | Guillaume | APP_v5.F.3.xlsb | modImport:Client_List_Import_All = 1,1836 sec.

2024-12-04 12:35:05.11 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Comptes_Clients_Import_All
2024-12-04 12:35:06.20 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Comptes_Clients_Import_All = 1,1953 sec.

2024-12-04 12:35:06.37 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Détails_Import_All
2024-12-04 12:35:07.34 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Détails_Import_All = 1,0781 sec.

2024-12-04 12:35:07.52 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Entête_Import_All
2024-12-04 12:35:08.49 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Entête_Import_All = 1,0938 sec.

2024-12-04 12:35:08.68 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Détails_Import_All
2024-12-04 12:35:09.66 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Détails_Import_All = 1,0977 sec.

2024-12-04 12:35:09.85 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Entête_Import_All
2024-12-04 12:35:10.80 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Entête_Import_All = 1,0742 sec.

2024-12-04 12:35:11.01 | Guillaume | APP_v5.F.3.xlsb | modImport:GL_Trans_Import_All
2024-12-04 12:35:12.05 | Guillaume | APP_v5.F.3.xlsb | modImport:GL_Trans_Import_All = 1,1484 sec.

2024-12-04 12:36:26.35 | Guillaume | APP_v5.F.3.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu
2024-12-04 12:36:26.54 | Guillaume | APP_v5.F.3.xlsb | modENC_Saisie:ENC_Clear_Cells
2024-12-04 12:36:26.77 | Guillaume | APP_v5.F.3.xlsb | modENC_Saisie:ENC_Clear_Cells = 0,3359 sec.

2024-12-04 12:36:26.95 | Guillaume | APP_v5.F.3.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu = 0,7148 sec.

2024-12-04 12:36:28.62 | Guillaume | APP_v5.F.3.xlsb | wshENC_Saisie:Worksheet_Activate
2024-12-04 12:36:28.79 | Guillaume | APP_v5.F.3.xlsb | modImport:Client_List_Import_All
2024-12-04 12:36:29.79 | Guillaume | APP_v5.F.3.xlsb | modImport:Client_List_Import_All = 1,1133 sec.

2024-12-04 12:36:29.96 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Comptes_Clients_Import_All
2024-12-04 12:36:30.98 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Comptes_Clients_Import_All = 1,1250 sec.

2024-12-04 12:36:31.16 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Détails_Import_All
2024-12-04 12:36:32.18 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Détails_Import_All = 1,1289 sec.

2024-12-04 12:36:32.36 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Entête_Import_All
2024-12-04 12:36:33.33 | Guillaume | APP_v5.F.3.xlsb | modImport:FAC_Entête_Import_All = 1,0703 sec.

2024-12-04 12:36:33.50 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Détails_Import_All
2024-12-04 12:36:34.49 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Détails_Import_All = 1,1016 sec.

2024-12-04 12:36:34.67 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Entête_Import_All
2024-12-04 12:36:35.59 | Guillaume | APP_v5.F.3.xlsb | modImport:ENC_Entête_Import_All = 1,0195 sec.

2024-12-04 12:36:35.76 | Guillaume | APP_v5.F.3.xlsb | modImport:GL_Trans_Import_All
2024-12-04 12:36:36.82 | Guillaume | APP_v5.F.3.xlsb | modImport:GL_Trans_Import_All = 1,1914 sec.

2024-12-04 12:36:37.04 | Guillaume | APP_v5.F.3.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie)
