2025-02-19 07:51:01.22 | vgervais | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 08:00:02.79 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 08:00:03.46 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,6816 secondes

2025-02-19 08:00:03.50 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 08:00:03.58 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-19 08:00:03.62 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-19 | 
2025-02-19 08:00:03.70 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0898 secondes

2025-02-19 08:00:03.74 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 
2025-02-19 08:00:03.78 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 08:00:03.82 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 08:00:03.86 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 08:00:03.00 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-19 08:00:04.04 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 08:00:04.13 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0957 secondes

2025-02-19 08:00:04.17 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3516 secondes

2025-02-19 08:00:04.20 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 08:00:04.34 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1445 secondes

2025-02-19 08:00:04.38 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 08:00:04.45 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0762 secondes

2025-02-19 08:00:04.49 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7168 secondes

2025-02-19 08:00:04.56 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 0,8281 secondes

2025-02-19 08:00:04.60 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9238 secondes

2025-02-19 08:00:04.63 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,9980 secondes

2025-02-19 08:19:29.12 | GuillaumeCharron | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 08:19:29.15 | GuillaumeCharron | APP_v6.A.xlsb | Validation d'accès serveur terminée |  | 0,0078 secondes

2025-02-19 08:19:29.18 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-19 08:19:29.24 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:CreateUserActiveFile |  | 0,0664 secondes

2025-02-19 08:19:29.27 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-19 08:19:29.29 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:SetupUserDateFormat |  | 0,0312 secondes

2025-02-19 08:19:29.31 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:BackupMasterFile |  | 
2025-02-19 08:19:30.03 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:BackupMasterFile |  | 0,7246 secondes

2025-02-19 08:19:30.06 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-19 08:19:30.12 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0645 secondes

2025-02-19 08:19:30.14 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-19 08:19:30.17 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0332 secondes

2025-02-19 08:19:30.20 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:CodeEssentielDepart |  | 1,0859 secondes

2025-02-19 08:19:30.38 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:menuTEC_Click |  | 
2025-02-19 08:19:30.47 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:menuTEC_Click |  | 0,0918 secondes

2025-02-19 08:19:31.51 | GuillaumeCharron | APP_v6.A.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-19 08:19:31.58 | GuillaumeCharron | APP_v6.A.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0781 secondes

2025-02-19 08:19:31.61 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-19 08:19:31.64 | GuillaumeCharron | APP_v6.A.xlsb | modImport:Client_List_Import_All |  | 
2025-02-19 08:19:32.03 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ResizeTable |  | 
2025-02-19 08:19:32.05 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ResizeTable |  | 0,0254 secondes

2025-02-19 08:19:32.07 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ApplyFormatting |  | 
2025-02-19 08:19:32.09 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ApplyFormatting |  | 0,0234 secondes

2025-02-19 08:19:32.16 | GuillaumeCharron | APP_v6.A.xlsb | modImport:Client_List_Import_All |  | 0,5195 secondes

2025-02-19 08:19:32.18 | GuillaumeCharron | APP_v6.A.xlsb | modImport:TEC_Import_All |  | 
2025-02-19 08:19:32.98 | GuillaumeCharron | APP_v6.A.xlsb | modImport:TEC_Import_All |  | 0,8008 secondes

2025-02-19 08:19:33.01 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Activate |  | 1,4023 secondes

2025-02-19 08:19:34.49 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-19 08:19:34.51 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0254 secondes

2025-02-19 08:19:34.97 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-19 08:19:34.99 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Complete_Date | 19/02/25, 600, 15 | 
2025-02-19 08:19:35.01 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Complete_Date |  | 0,0234 secondes

2025-02-19 08:19:35.03 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0645 secondes

2025-02-19 08:19:35.05 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-19 08:19:35.07 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/19/02/25 | 
2025-02-19 08:19:35.19 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1191 secondes

2025-02-19 08:19:35.21 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/19/02/25 | 
2025-02-19 08:19:35.24 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 08:19:35.27 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 08:19:35.29 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 08:19:35.43 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1426 secondes

2025-02-19 08:19:35.46 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 08:19:35.56 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1074 secondes

2025-02-19 08:19:35.59 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3203 secondes

2025-02-19 08:19:35.61 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 08:19:35.76 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1523 secondes

2025-02-19 08:19:35.78 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 08:19:35.83 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-19 08:19:35.85 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6113 secondes

2025-02-19 08:19:35.90 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/19/02/25 | 0,6992 secondes

2025-02-19 08:19:35.92 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,8750 secondes

2025-02-19 08:19:39.73 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | assurancia | 
2025-02-19 08:19:39.76 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-19 08:19:42.68 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Assurancia Inc. [François Hamel] | 
2025-02-19 08:19:42.70 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-19 08:19:42.73 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Assurancia Inc. [François Hamel] | 
2025-02-19 08:19:42.75 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-19 08:20:04.74 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | réception des documents comptables, analyse, classement, demande des infos et documents additionnels | 
2025-02-19 08:20:04.76 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0273 secondes

2025-02-19 08:20:06.77 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.5 | 
2025-02-19 08:20:06.80 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0293 secondes

2025-02-19 08:20:06.82 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-19 08:20:06.85 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0254 secondes

2025-02-19 08:20:08.36 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 08:20:08.39 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 08:20:08.41 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Assurancia Inc. [François Hamel] | 
2025-02-19 08:20:08.43 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-19 08:20:08.45 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 08:20:09.29 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8457 secondes

2025-02-19 08:20:09.31 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 08:20:09.39 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-19 08:20:09.41 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-19 | 
2025-02-19 08:20:09.51 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1094 secondes

2025-02-19 08:20:09.53 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 
2025-02-19 08:20:09.57 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 08:20:09.60 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 08:20:09.62 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 08:20:09.77 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1504 secondes

2025-02-19 08:20:09.79 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 08:20:09.90 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1055 secondes

2025-02-19 08:20:09.92 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3262 secondes

2025-02-19 08:20:09.94 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 08:20:10.08 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1465 secondes

2025-02-19 08:20:10.10 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 08:20:10.15 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0605 secondes

2025-02-19 08:20:10.18 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6191 secondes

2025-02-19 08:20:10.24 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 0,7090 secondes

2025-02-19 08:20:10.26 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,8770 secondes

2025-02-19 08:20:10.28 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,9199 secondes

2025-02-19 08:44:01.57 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | jal | 
2025-02-19 08:44:01.61 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-19 08:44:01.73 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-19 08:44:01.80 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9450-3562 Québec Inc. [Mélanie Jalbert] | 
2025-02-19 08:44:01.82 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0293 secondes

2025-02-19 08:44:01.85 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1596 | 
2025-02-19 08:44:01.87 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0293 secondes

2025-02-19 08:44:01.90 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,1758 secondes

2025-02-19 08:44:01.93 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9450-3562 Québec Inc. [Mélanie Jalbert] | 
2025-02-19 08:44:01.95 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0293 secondes

2025-02-19 08:44:01.98 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9450-3562 Québec Inc. [Mélanie Jalbert] | 
2025-02-19 08:44:02.00 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-19 08:44:37.54 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | question de nathalie sur répartition du prix de vente vs meubles, réflexions et réponse | 
2025-02-19 08:44:37.57 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0352 secondes

2025-02-19 08:44:43.43 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-19 08:44:43.46 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0391 secondes

2025-02-19 08:44:43.49 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-19 08:44:43.52 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0293 secondes

2025-02-19 08:44:44.52 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 08:44:44.55 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 08:44:44.57 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9450-3562 Québec Inc. [Mélanie Jalbert] | 
2025-02-19 08:44:44.61 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0371 secondes

2025-02-19 08:44:44.63 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 08:44:45.46 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8340 secondes

2025-02-19 08:44:45.48 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 08:44:45.57 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0879 secondes

2025-02-19 08:44:45.59 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-19 | 
2025-02-19 08:44:45.72 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1270 secondes

2025-02-19 08:44:45.74 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 
2025-02-19 08:44:45.78 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 08:44:45.80 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 08:44:45.83 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 08:44:46.01 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1855 secondes

2025-02-19 08:44:46.04 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 08:44:46.15 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1152 secondes

2025-02-19 08:44:46.17 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3711 secondes

2025-02-19 08:44:46.19 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 08:44:46.39 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1992 secondes

2025-02-19 08:44:46.41 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 08:44:46.48 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0684 secondes

2025-02-19 08:44:46.50 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7227 secondes

2025-02-19 08:44:46.59 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 0,8496 secondes

2025-02-19 08:44:46.61 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,0605 secondes

2025-02-19 08:44:46.63 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,1113 secondes

2025-02-19 08:48:42.35 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Devolutions Inc. [José Astacio] | 
2025-02-19 08:48:42.37 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0293 secondes

2025-02-19 08:48:43.19 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Devolutions Inc. [José Astacio] | 
2025-02-19 08:48:43.21 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-19 08:48:56.33 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | courriel sur testament pour planif successorale | 
2025-02-19 08:48:56.36 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0293 secondes

2025-02-19 08:48:58.60 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-19 08:48:58.63 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0332 secondes

2025-02-19 08:48:58.65 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-19 08:48:58.67 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0254 secondes

2025-02-19 08:49:00.12 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 08:49:00.15 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 08:49:00.18 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Devolutions Inc. [José Astacio] | 
2025-02-19 08:49:00.20 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-19 08:49:00.22 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 08:49:01.05 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8301 secondes

2025-02-19 08:49:01.07 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 08:49:01.15 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0820 secondes

2025-02-19 08:49:01.17 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-19 | 
2025-02-19 08:49:01.29 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1230 secondes

2025-02-19 08:49:01.31 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 
2025-02-19 08:49:01.35 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 08:49:01.37 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 08:49:01.39 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 08:49:01.56 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1680 secondes

2025-02-19 08:49:01.59 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 08:49:01.70 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1113 secondes

2025-02-19 08:49:01.72 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3516 secondes

2025-02-19 08:49:01.74 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 08:49:01.94 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2031 secondes

2025-02-19 08:49:01.96 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 08:49:02.02 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-19 08:49:02.04 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6895 secondes

2025-02-19 08:49:02.11 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 0,7949 secondes

2025-02-19 08:49:02.13 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9785 secondes

