2025-01-09 09:52:45.77 | GuillaumeCharron | APP_v5.L.1.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-09 10:12:06.44 | GuillaumeCharron | APP_v5.L.1.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF *** = '0,1914 secondes'

2025-01-09 10:12:06.46 | GuillaumeCharron | APP_v5.L.1.xlsb | wshFAC_Confirmation:TraiterToutesLesFacturesAC
2025-01-09 10:12:06.48 | GuillaumeCharron | APP_v5.L.1.xlsb | wshFAC_Confirmation:TraiterConfirmationFacture(25-24735)
2025-01-09 10:12:06.51 | GuillaumeCharron | APP_v5.L.1.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER(25-24735)
2025-01-09 10:12:10.45 | GuillaumeCharron | APP_v5.L.1.xlsb | modFAC_Confirmation:RetournerMenuFAC
2025-01-09 10:12:10.50 | GuillaumeCharron | APP_v5.L.1.xlsb | modFAC_Confirmation:RetournerMenuFAC *** = '0,0508 secondes'

2025-01-09 10:12:11.77 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-09 10:12:11.81 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0430 secondes'

2025-01-09 10:28:01.02 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:menuTEC_Click
2025-01-09 10:28:01.07 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:menuTEC_Click *** = '0,0430 secondes'

2025-01-09 10:28:01.64 | GuillaumeCharron | APP_v5.L.1.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-09 10:28:01.69 | GuillaumeCharron | APP_v5.L.1.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0,0508 secondes'

2025-01-09 10:28:01.71 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-09 10:28:01.73 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:Client_List_Import_All
2025-01-09 10:28:01.89 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:ResizeTable
2025-01-09 10:28:01.92 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:ResizeTable *** = '0,0273 secondes'

2025-01-09 10:28:01.95 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:ApplyFormatting
2025-01-09 10:28:01.97 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:ApplyFormatting *** = '0,0273 secondes'

2025-01-09 10:28:02.05 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:Client_List_Import_All *** = '0,3203 secondes'

2025-01-09 10:28:02.07 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:TEC_Import_All
2025-01-09 10:28:02.38 | GuillaumeCharron | APP_v5.L.1.xlsb | modImport:TEC_Import_All *** = '0,3086 secondes'

2025-01-09 10:28:02.41 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Activate *** = '0,6953 secondes'

2025-01-09 10:28:04.74 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-09 10:28:04.77 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0,0391 secondes'

2025-01-09 10:28:05.16 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-09 10:28:05.18 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date(09/01/25, 600, 15)
2025-01-09 10:28:05.20 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date *** = '0,0234 secondes'

2025-01-09 10:28:05.22 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0,0664 secondes'

2025-01-09 10:28:05.24 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-09 10:28:05.26 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/09/01/25
2025-01-09 10:28:05.35 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0898 secondes'

2025-01-09 10:28:05.37 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/01/25
2025-01-09 10:28:05.40 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 10:28:05.42 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 10:28:05.45 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 10:28:05.55 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1094 secondes'

2025-01-09 10:28:05.58 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 10:28:05.74 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1680 secondes'

2025-01-09 10:28:05.76 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3438 secondes'

2025-01-09 10:28:05.78 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 10:28:06.00 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2266 secondes'

2025-01-09 10:28:06.02 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 10:28:06.09 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0664 secondes'

2025-01-09 10:28:06.11 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7109 secondes'

2025-01-09 10:28:06.16 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/01/25 *** = '0,8008 secondes'

2025-01-09 10:28:06.19 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '0,9492 secondes'

2025-01-09 10:28:10.86 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[909]
2025-01-09 10:28:10.89 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 909
2025-01-09 10:28:10.91 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1091 *** = '0,0234 secondes'

2025-01-09 10:28:10.93 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0742 secondes'

2025-01-09 10:28:11.46 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9098-2885 Québec Inc. [Denis Bisson]]
2025-01-09 10:28:11.51 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098-2885 Québec Inc. [Denis Bisson]
2025-01-09 10:28:11.53 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 *** = '0,0273 secondes'

2025-01-09 10:28:11.55 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0938 secondes'

2025-01-09 10:28:22.98 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels de Michel et stéphane et courriels]
2025-01-09 10:28:23.01 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-09 10:28:24.52 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.5]
2025-01-09 10:28:24.55 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0430 secondes'

2025-01-09 10:28:24.58 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2025-01-09 10:28:24.60 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0234 secondes'

2025-01-09 10:28:25.30 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 10:28:25.32 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 10:28:25.35 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 10:28:25.72 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,3750 secondes'

2025-01-09 10:28:25.74 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 10:28:25.81 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0742 secondes'

2025-01-09 10:28:25.84 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-09
2025-01-09 10:28:25.93 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0977 secondes'

2025-01-09 10:28:25.95 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09
2025-01-09 10:28:25.98 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 10:28:26.01 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 10:28:26.03 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 10:28:26.18 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1484 secondes'

2025-01-09 10:28:26.21 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 10:28:26.39 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1836 secondes'

2025-01-09 10:28:26.41 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4023 secondes'

2025-01-09 10:28:26.43 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 10:28:26.68 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2539 secondes'

2025-01-09 10:28:26.71 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 10:28:26.77 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0625 secondes'

2025-01-09 10:28:26.79 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8086 secondes'

2025-01-09 10:28:26.85 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09 *** = '0,8984 secondes'

2025-01-09 10:28:26.87 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,5469 secondes'

2025-01-09 10:28:26.89 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,5977 secondes'

2025-01-09 10:31:26.89 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[isola]
2025-01-09 10:31:26.92 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - isola
2025-01-09 10:31:26.94 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1286 *** = '0,0273 secondes'

2025-01-09 10:31:26.96 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0781 secondes'

2025-01-09 10:31:28.18 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9331-3104 Québec Inc (Isolation LG4) [Carole Charbonneau]]
2025-01-09 10:31:28.21 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9331-3104 Québec Inc (Isolation LG4) [Carole Charbonneau]
2025-01-09 10:31:28.23 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1816 *** = '0,0273 secondes'

2025-01-09 10:31:28.26 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0859 secondes'

2025-01-09 10:31:33.27 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[réception de documents]
2025-01-09 10:31:33.30 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-09 10:31:34.10 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.4]
2025-01-09 10:31:34.13 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0352 secondes'

2025-01-09 10:31:34.15 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,40]
2025-01-09 10:31:34.18 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0312 secondes'

2025-01-09 10:31:37.30 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[réception de documents et courriel]
2025-01-09 10:31:37.32 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-09 10:31:38.13 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0,40]
2025-01-09 10:31:38.16 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0312 secondes'

2025-01-09 10:31:38.18 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,40]
2025-01-09 10:31:38.20 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0273 secondes'

2025-01-09 10:31:38.71 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 10:31:38.74 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 10:31:38.76 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 10:31:39.15 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,3945 secondes'

2025-01-09 10:31:39.17 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 10:31:39.25 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0742 secondes'

2025-01-09 10:31:39.27 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-09
2025-01-09 10:31:39.39 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1289 secondes'

2025-01-09 10:31:39.41 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09
2025-01-09 10:31:39.46 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 10:31:39.48 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 10:31:39.50 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 10:31:39.64 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1445 secondes'

2025-01-09 10:31:39.67 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 10:31:39.85 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1836 secondes'

2025-01-09 10:31:39.87 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3984 secondes'

2025-01-09 10:31:39.89 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 10:31:40.13 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2461 secondes'

2025-01-09 10:31:40.16 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 10:31:40.22 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0625 secondes'

2025-01-09 10:31:40.24 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7891 secondes'

2025-01-09 10:31:40.32 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09 *** = '0,9141 secondes'

2025-01-09 10:31:40.35 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,6133 secondes'

2025-01-09 10:31:40.38 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,6680 secondes'

2025-01-09 11:37:29.70 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3]
2025-01-09 11:37:29.72 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 11:37:29.76 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3326
2025-01-09 11:37:29.79 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0,0625 secondes'

2025-01-09 11:37:29.84 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3327] *** = '0,1523 secondes'

2025-01-09 11:37:30.70 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Entreprise C.P.I. Inc. [Charles Gibouleau]]
2025-01-09 11:37:30.73 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Entreprise C.P.I. Inc. [Charles Gibouleau]
2025-01-09 11:37:30.75 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1437 *** = '0,0273 secondes'

2025-01-09 11:37:30.77 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0742 secondes'

2025-01-09 11:38:07.41 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[tel avec Charles sur différentes questions + analyse de la planification pour radier le 229 500$ de dû entre Gesteflo et Prévention Suprême]
2025-01-09 11:38:07.44 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0352 secondes'

2025-01-09 11:38:09.25 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2025-01-09 11:38:09.28 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0312 secondes'

2025-01-09 11:38:14.02 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[tel avec Charles sur différentes questions + analyse de la planification pour radier le 229 500$ de dû entre Gesteflo et Prévention Suprême + sommaire courriel]
2025-01-09 11:38:14.04 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-09 11:38:16.43 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.5]
2025-01-09 11:38:16.47 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0586 secondes'

2025-01-09 11:38:16.54 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[1,50]
2025-01-09 11:38:16.59 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0547 secondes'

2025-01-09 11:38:25.13 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.75]
2025-01-09 11:38:25.16 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0312 secondes'

2025-01-09 11:38:25.18 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[1,75]
2025-01-09 11:38:25.21 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0312 secondes'

2025-01-09 11:38:26.25 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdUpdate_Click[3327]
2025-01-09 11:38:26.29 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2025-01-09 11:38:26.31 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Entreprise C.P.I. Inc. [Charles Gibouleau]
2025-01-09 11:38:26.34 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1437 *** = '0,0312 secondes'

2025-01-09 11:38:26.36 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3327)
2025-01-09 11:38:26.75 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3327 *** = '0,3945 secondes'

2025-01-09 11:38:26.78 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3327)
2025-01-09 11:38:26.81 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 11:38:26.86 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3326
2025-01-09 11:38:26.89 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0,0781 secondes'

2025-01-09 11:38:26.96 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3327 *** = '0,1836 secondes'

2025-01-09 11:38:26.99 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/09/01/2025
2025-01-09 11:38:27.11 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1211 secondes'

2025-01-09 11:38:27.13 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/01/2025
2025-01-09 11:38:27.18 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 11:38:27.20 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 11:38:27.23 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 11:38:27.35 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1250 secondes'

2025-01-09 11:38:27.38 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 11:38:27.60 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2188 secondes'

2025-01-09 11:38:27.63 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4297 secondes'

2025-01-09 11:38:27.65 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 11:38:27.89 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2422 secondes'

2025-01-09 11:38:27.92 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 11:38:27.98 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0703 secondes'

2025-01-09 11:38:28.01 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8398 secondes'

2025-01-09 11:38:28.09 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/01/2025 *** = '0,9570 secondes'

2025-01-09 11:38:28.11 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne *** = '1,8281 secondes'

2025-01-09 11:38:28.14 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '1,8867 secondes'

2025-01-09 11:38:31.27 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-09 11:38:31.37 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Terminate *** = '0,1055 secondes'

2025-01-09 11:38:33.83 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-09 11:38:33.88 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0703 secondes'

2025-01-09 11:38:34.52 | GuillaumeCharron | APP_v5.L.1.xlsb | modMenu:SauvegarderEtSortirApplication
