2024-12-06 06:08:21.24 | Guillaume | APP_v5.G.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-06 06:31:32.84 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-06-2024 = 0,2500 sec.

2024-12-06 06:31:32.89 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5938 sec.

2024-12-06 06:31:39.83 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-06 06:31:39.89 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(05-12-2024, 90, 15)
2024-12-06 06:31:41.41 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 1,5352 sec.

2024-12-06 06:31:48.63 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-06 06:31:48.69 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-12-05, 90, 15)
2024-12-06 06:31:48.74 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0586 sec.

2024-12-06 06:31:48.80 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,1758 sec.

2024-12-06 06:31:48.88 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-06 06:31:48.94 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/12-05-2024
2024-12-06 06:31:49.06 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1348 sec.

2024-12-06 06:31:49.12 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-05-2024
2024-12-06 06:31:49.18 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-06 06:31:49.23 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0605 sec.

2024-12-06 06:31:49.38 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-05-2024 = 0,2695 sec.

2024-12-06 06:31:49.43 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5566 sec.

2024-12-06 06:31:54.20 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2]
2024-12-06 06:31:54.26 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 06:31:54.32 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2837
2024-12-06 06:31:54.38 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1309 sec.

2024-12-06 06:31:54.48 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2838] = 0,2852 sec.

2024-12-06 06:31:57.93 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Arthur Malouin Ltée [Yvan Malouin]]
2024-12-06 06:31:57.99 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Arthur Malouin Ltée [Yvan Malouin]
2024-12-06 06:31:58.04 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1051 = 0,0645 sec.

2024-12-06 06:31:58.10 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1777 sec.

2024-12-06 06:32:02.20 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Expédition du dossier du RPDB par Purolator]
2024-12-06 06:32:02.27 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0781 sec.

2024-12-06 06:32:12.97 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtCommNote_AfterUpdate[Frais de Purolator: 44.00 $]
2024-12-06 06:32:13.04 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtCommNote_AfterUpdate = 0,0801 sec.

2024-12-06 06:32:13.13 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2838]
2024-12-06 06:32:13.18 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-06 06:32:13.23 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Arthur Malouin Ltée [Yvan Malouin]
2024-12-06 06:32:13.28 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1051 = 0,0566 sec.

2024-12-06 06:32:13.33 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2838)
2024-12-06 06:32:14.30 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2838 = 0,9746 sec.

2024-12-06 06:32:14.35 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2838)
2024-12-06 06:32:14.41 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 06:32:14.48 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2837
2024-12-06 06:32:14.53 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1309 sec.

2024-12-06 06:32:14.61 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2838 = 0,2578 sec.

2024-12-06 06:32:14.65 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/12-05-2024
2024-12-06 06:32:14.77 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1270 sec.

2024-12-06 06:32:14.83 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-05-2024
2024-12-06 06:32:14.90 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-06 06:32:14.96 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-06 06:32:15.13 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-05-2024 = 0,3145 sec.

2024-12-06 06:32:15.19 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,0156 sec.

2024-12-06 06:32:15.24 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,1211 sec.

2024-12-06 06:32:17.31 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-06 06:32:17.39 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate = 0,0938 sec.

2024-12-06 06:32:19.11 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 06:32:19.18 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0762 sec.

2024-12-06 06:32:22.14 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 06:32:22.22 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0820 sec.

2024-12-06 06:32:22.29 | User | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File
2024-12-06 06:32:22.43 | User | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File = 0,1523 sec.

2024-12-06 06:32:22.52 | User | APP_v5.G.0.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-06 06:40:10.73 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-06 06:40:10.98 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All
2024-12-06 06:40:12.28 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All = 1,4512 sec.

2024-12-06 06:40:12.52 | Guillaume | APP_v5.G.3.xlsb | modImport:TEC_Import_All
2024-12-06 06:40:14.12 | Guillaume | APP_v5.G.3.xlsb | modImport:TEC_Import_All = 1,7422 sec.

2024-12-06 06:40:14.35 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Activate = 3,7637 sec.

2024-12-06 06:40:15.76 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-06 06:40:15.98 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,3691 sec.

2024-12-06 06:40:16.51 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-06 06:40:16.73 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date(06/12/24, 90, 15)
2024-12-06 06:40:16.98 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date = 0,3887 sec.

2024-12-06 06:40:17.21 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,8359 sec.

2024-12-06 06:40:17.46 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-06 06:40:17.72 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/12/24
2024-12-06 06:40:17.99 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4102 sec.

2024-12-06 06:40:18.22 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/24
2024-12-06 06:40:18.45 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 06:40:18.67 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3574 sec.

2024-12-06 06:40:18.92 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/24 = 0,8535 sec.

2024-12-06 06:40:19.16 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 1,8418 sec.

2024-12-06 06:40:23.34 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[multi]
2024-12-06 06:40:23.58 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - multi
2024-12-06 06:40:23.81 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1594 = 0,3730 sec.

2024-12-06 06:40:24.04 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8359 sec.

2024-12-06 06:40:25.77 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Multi-Plis Inc. [Chantal Veillette]]
2024-12-06 06:40:25.99 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Multi-Plis Inc. [Chantal Veillette]
2024-12-06 06:40:26.22 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1663 = 0,3750 sec.

2024-12-06 06:40:26.45 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8223 sec.

2024-12-06 06:40:43.36 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[répondre aux questions comptables de daniel sur le capital-actions]
2024-12-06 06:40:43.64 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,4219 sec.

2024-12-06 06:40:47.62 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.75]
2024-12-06 06:40:47.84 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,3711 sec.

2024-12-06 06:40:48.07 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2024-12-06 06:40:48.30 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,3574 sec.

2024-12-06 06:40:49.58 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-06 06:40:49.80 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-06 06:40:50.03 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-06 06:40:52.20 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 2,3691 sec.

2024-12-06 06:40:52.49 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-06 06:40:52.79 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,4531 sec.

2024-12-06 06:40:53.05 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-06
2024-12-06 06:40:53.36 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4707 sec.

2024-12-06 06:40:53.61 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-06
2024-12-06 06:40:53.88 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 06:40:54.12 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3770 sec.

2024-12-06 06:40:54.38 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-06 = 0,9199 sec.

2024-12-06 06:40:54.62 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 4,9590 sec.

2024-12-06 06:40:54.84 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdAdd_Click = 5,4062 sec.

2024-12-06 07:56:54.84 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-06 07:56:54.89 | vgervais | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-06 07:56:55.20 | vgervais | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 0,3164 sec.

2024-12-06 07:56:55.23 | vgervais | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-06 07:56:55.71 | vgervais | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,4766 sec.

2024-12-06 07:56:55.74 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 0,9102 sec.

2024-12-06 07:57:02.65 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-06 07:57:02.69 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,0352 sec.

2024-12-06 08:19:15.62 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-06 08:19:15.67 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-12-05, 90, 15)
2024-12-06 08:19:15.70 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0312 sec.

2024-12-06 08:19:15.73 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,1074 sec.

2024-12-06 08:19:15.76 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-06 08:19:15.79 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/12-05-2024
2024-12-06 08:19:15.86 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0723 sec.

2024-12-06 08:19:15.89 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/12-05-2024
2024-12-06 08:19:15.96 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/12-05-2024 = 0,0781 sec.

2024-12-06 08:19:15.99 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,2363 sec.

2024-12-06 08:19:24.54 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[side]
2024-12-06 08:19:24.57 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - side
2024-12-06 08:19:24.60 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1665 = 0,0293 sec.

2024-12-06 08:19:24.63 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0859 sec.

2024-12-06 08:19:24.78 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-06 08:19:24.83 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Side-car Inc. [Paul Paré]
2024-12-06 08:19:24.86 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1665 = 0,0312 sec.

2024-12-06 08:19:24.89 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,1211 sec.

2024-12-06 08:19:24.93 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Side-car Inc. [Paul Paré]]
2024-12-06 08:19:24.96 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Side-car Inc. [Paul Paré]
2024-12-06 08:19:24.99 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1665 = 0,0312 sec.

2024-12-06 08:19:25.02 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0898 sec.

2024-12-06 08:21:28.07 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Disucssion téléphonique avec Francois Doré pour fusion]
2024-12-06 08:21:28.11 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0469 sec.

2024-12-06 08:21:29.33 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.5]
2024-12-06 08:21:29.36 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0410 sec.

2024-12-06 08:21:29.39 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2024-12-06 08:21:29.43 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0352 sec.

2024-12-06 08:21:31.01 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-06 08:21:31.04 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-06 08:21:31.07 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-06 08:21:31.56 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,4941 sec.

2024-12-06 08:21:31.60 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-06 08:21:31.66 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,0625 sec.

2024-12-06 08:21:31.69 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2024-12-05
2024-12-06 08:21:31.76 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0762 sec.

2024-12-06 08:21:31.79 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2024-12-05
2024-12-06 08:21:32.07 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2024-12-05 = 0,2832 sec.

2024-12-06 08:21:32.10 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 1,0664 sec.

2024-12-06 08:21:32.13 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 1,1309 sec.

2024-12-06 08:21:47.87 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[cofa]
2024-12-06 08:21:47.91 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - cofa
2024-12-06 08:21:47.94 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1090 = 0,0332 sec.

2024-12-06 08:21:47.97 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1055 sec.

2024-12-06 08:21:48.07 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-06 08:21:48.13 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Équipements Cofa Inc. [Olivier Bertrand]
2024-12-06 08:21:48.16 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1740 = 0,0312 sec.

2024-12-06 08:21:48.19 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,1230 sec.

2024-12-06 08:21:48.22 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Équipements Cofa Inc. [Olivier Bertrand]]
2024-12-06 08:21:48.25 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Équipements Cofa Inc. [Olivier Bertrand]
2024-12-06 08:21:48.28 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1740 = 0,0312 sec.

2024-12-06 08:21:48.31 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0898 sec.

2024-12-06 08:21:57.21 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Classement documentation légale]
2024-12-06 08:21:57.25 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0410 sec.

2024-12-06 08:21:58.89 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.3]
2024-12-06 08:21:58.93 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0469 sec.

2024-12-06 08:21:58.96 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[0,30]
2024-12-06 08:21:58.99 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0312 sec.

2024-12-06 08:22:00.03 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-06 08:22:00.06 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-06 08:22:00.09 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-06 08:22:00.57 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,4766 sec.

2024-12-06 08:22:00.60 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-06 08:22:00.65 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,0566 sec.

2024-12-06 08:22:00.68 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2024-12-05
2024-12-06 08:22:00.75 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0703 sec.

2024-12-06 08:22:00.78 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2024-12-05
2024-12-06 08:22:01.04 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2024-12-05 = 0,2617 sec.

2024-12-06 08:22:01.06 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 1,0215 sec.

2024-12-06 08:22:01.12 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 1,0938 sec.

2024-12-06 08:23:38.70 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[luperdiga]
2024-12-06 08:23:38.74 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - luperdiga
2024-12-06 08:23:38.78 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1551 = 0,0352 sec.

2024-12-06 08:23:38.81 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1074 sec.

2024-12-06 08:23:38.88 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-06 08:23:38.95 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Empire Pro Inc. [Carlos Luperdigas]
2024-12-06 08:23:38.98 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1751 = 0,0332 sec.

2024-12-06 08:23:39.01 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,1289 sec.

2024-12-06 08:23:39.04 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Empire Pro Inc. [Carlos Luperdigas]]
2024-12-06 08:23:39.07 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Empire Pro Inc. [Carlos Luperdigas]
2024-12-06 08:23:39.10 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1751 = 0,0332 sec.

2024-12-06 08:23:39.13 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0938 sec.

2024-12-06 08:24:51.10 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Passé à travers les courriels + Prise de note + discussion Michel]
2024-12-06 08:24:51.14 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0449 sec.

2024-12-06 08:24:53.05 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.7]
2024-12-06 08:24:53.09 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0410 sec.

