2024-11-09 08:02:38.77 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-09 08:12:53.90 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,0039 sec. | 31

2024-11-09 08:12:55.41 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-09 08:12:55.41 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-09 08:12:55.42 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0) |  | 31
2024-11-09 08:12:55.84 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 | 0,4160 sec. | 31

2024-11-09 08:12:55.84 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0) |  | 31
2024-11-09 08:12:55.89 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 | 0,0469 sec. | 31

2024-11-09 08:13:00.53 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-09 |  | 31
2024-11-09 08:13:00.62 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0840 sec. | 31

2024-11-09 08:13:01.85 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-11-09 |  | 31
2024-11-09 08:13:03.03 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-09 08:13:03.03 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 31
2024-11-09 08:13:03.55 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local | 0,5215 sec. | 31

2024-11-09 08:13:03.56 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-09 08:13:03.94 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,3770 sec. | 31

2024-11-09 08:13:03.94 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,9160 sec. | 31

2024-11-09 08:13:03.95 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-09 08:13:04.11 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1699 sec. | 31

2024-11-09 08:13:04.12 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:UpdatePivotTables |  | 31
2024-11-09 08:13:04.21 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:UpdatePivotTables | 0,0938 sec. | 31

2024-11-09 08:13:04.36 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-11-09 | 2,5098 sec. | 31

2024-11-09 08:13:04.36 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 8,9473 sec. | 31

2024-11-09 08:13:04.37 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:cmdAdd_Click | 8,9551 sec. | 31

2024-11-09 08:13:10.22 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-09 08:13:10.26 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Terminate | 0,0332 sec. | 31

2024-11-09 08:14:50.02 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-09 08:14:50.04 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-09 08:17:25.14 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-09 08:17:25.14 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-09 08:17:25.28 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-09 08:17:25.35 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-09 08:17:25.44 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:Client_List_Import_All | 0,2988 sec. | 31

2024-11-09 08:17:25.45 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:TEC_Import_All |  | 31
2024-11-09 08:17:25.61 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-09 08:17:25.77 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-09 08:17:25.85 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:TEC_Import_All | 0,4004 sec. | 31

2024-11-09 08:17:25.85 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Activate | 0,7090 sec. | 31

2024-11-09 08:17:26.62 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-09 08:17:26.63 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0,0156 sec. | 31

2024-11-09 08:17:27.23 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-09 08:17:27.23 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 9 parsedDate='09/11/2024' |  | 31
2024-11-09 08:17:27.23 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0,0039 sec. | 31

2024-11-09 08:17:27.23 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate[2024-11-09] |  | 31
2024-11-09 08:17:31.53 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-09 |  | 31
2024-11-09 08:17:31.60 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0684 sec. | 31

2024-11-09 08:17:34.22 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-11-09 |  | 31
2024-11-09 08:17:36.09 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-09 08:17:36.10 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 31
2024-11-09 08:17:36.41 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local | 0,3145 sec. | 31

2024-11-09 08:17:36.41 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-09 08:17:36.65 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2422 sec. | 31

2024-11-09 08:17:36.65 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5605 sec. | 31

2024-11-09 08:17:36.67 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-09 08:17:36.78 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1133 sec. | 31

2024-11-09 08:17:36.78 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:UpdatePivotTables |  | 31
2024-11-09 08:17:36.88 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:UpdatePivotTables | 0,0957 sec. | 31

2024-11-09 08:17:36.98 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-11-09 | 2,7637 sec. | 31

2024-11-09 08:17:36.99 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 9,7539 sec. | 31

2024-11-09 08:17:39.76 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2] |  | 31
2024-11-09 08:17:39.76 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-09 08:17:39.76 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2318 |  | 31
2024-11-09 08:17:39.76 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0000 sec. | 31

2024-11-09 08:17:39.81 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2319] | 0,0469 sec. | 31

2024-11-09 08:17:41.68 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9299-2593 Québec Inc. [anciennement Informat] [Luc Grenier]] |  | 31
2024-11-09 08:17:41.68 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9299-2593 Québec Inc. [anciennement Informat] [Luc Grenier] |  | 31
2024-11-09 08:17:41.68 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 193l | 0,0000 sec. | 31

2024-11-09 08:17:41.69 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0117 sec. | 31

2024-11-09 08:17:44.63 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0,20] |  | 31
2024-11-09 08:17:44.65 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0156 sec. | 31

2024-11-09 08:17:44.65 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtHeures_Exit[0,20] |  | 31
2024-11-09 08:17:44.66 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,0020 sec. | 31

2024-11-09 08:17:45.71 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2319] |  | 31
2024-11-09 08:17:45.72 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-09 08:17:45.72 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9299-2593 Québec Inc. [anciennement Informat] [Luc Grenier] |  | 31
2024-11-09 08:17:45.72 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 193l | 0,0020 sec. | 31

2024-11-09 08:17:45.72 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2319) |  | 31
2024-11-09 08:17:46.11 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2319 | 0,3848 sec. | 31

2024-11-09 08:17:46.11 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2319) |  | 31
2024-11-09 08:17:46.11 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-09 08:17:46.12 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2318 |  | 31
2024-11-09 08:17:46.12 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0156 sec. | 31

2024-11-09 08:17:46.17 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2319 | 0,0605 sec. | 31

2024-11-09 08:17:46.17 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/09/11/2024 |  | 31
2024-11-09 08:17:46.27 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0977 sec. | 31

2024-11-09 08:17:46.28 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/11/2024 |  | 31
2024-11-09 08:17:46.29 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-09 08:17:46.30 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 31
2024-11-09 08:17:46.61 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local | 0,3164 sec. | 31

2024-11-09 08:17:46.61 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-09 08:17:46.80 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1914 sec. | 31

2024-11-09 08:17:46.81 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5176 sec. | 31

2024-11-09 08:17:46.81 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-09 08:17:46.93 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1191 sec. | 31

2024-11-09 08:17:46.93 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:UpdatePivotTables |  | 31
2024-11-09 08:17:47.00 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:UpdatePivotTables | 0,0703 sec. | 31

2024-11-09 08:17:47.13 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/11/2024 | 0,8535 sec. | 31

2024-11-09 08:17:47.13 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 1,4160 sec. | 31

2024-11-09 08:17:47.14 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:cmdUpdate_Click | 1,4297 sec. | 31

2024-11-09 08:17:48.64 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-09 08:17:48.67 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Terminate | 0,0273 sec. | 31

2024-11-09 08:24:07.42 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-09 08:24:07.44 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0215 sec. | 31

2024-11-09 08:25:59.39 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-09 08:25:59.43 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0312 sec. | 31

2024-11-09 08:26:02.62 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-09 08:26:02.63 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-09 08:26:02.65 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-09 08:26:02.65 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modMenu:Delete_User_Active_File | 0,0020 sec. | 31

2024-11-09 08:26:02.66 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-09 08:27:31.10 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-09 08:27:31.11 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-09 08:27:31.12 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ThisWorkbook:Create_User_Active_File | 0,0137 sec. | 31

2024-11-09 08:27:31.13 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-09 08:27:31.51 | Robert_M._Vigneault | APP_v5.E.0.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-09 08:27:31.74 | Robert_M._Vigneault | APP_v5.E.0.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-09 08:27:31.84 | Robert_M._Vigneault | APP_v5.E.0.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-09 08:27:31.84 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ThisWorkbook:BackupMasterFile | 0,7090 sec. | 31

2024-11-09 08:27:31.85 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-09 08:27:31.85 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0000 sec. | 31

2024-11-09 08:27:32.05 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-09 08:27:32.13 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0859 sec. | 31

2024-11-09 08:27:32.29 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ThisWorkbook:Workbook_Open | 1,1953 sec. | 31

2024-11-09 08:27:35.55 | Robert_M._Vigneault | APP_v5.E.0.xlsb | wshENC_Saisie:Worksheet_Activate |  | 31
2024-11-09 08:27:35.55 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-09 08:27:35.68 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-09 08:27:35.73 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-09 08:27:35.80 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:Client_List_Import_All | 0,2461 sec. | 31

2024-11-09 08:27:35.80 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-09 08:27:35.93 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1367 sec. | 31

2024-11-09 08:27:35.94 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-09 08:27:36.09 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:FAC_Détails_Import_All | 0,1562 sec. | 31

2024-11-09 08:27:36.09 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-09 08:27:36.14 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-09 08:27:36.20 | Robert_M._Vigneault | APP_v5.E.0.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-09 08:27:36.27 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:FAC_Entête_Import_All | 0,1797 sec. | 31

2024-11-09 08:27:36.27 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:ENC_Détails_Import_All |  | 31
2024-11-09 08:27:36.39 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:ENC_Détails_Import_All | 0,1211 sec. | 31

2024-11-09 08:27:36.39 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:ENC_Entête_Import_All |  | 31
2024-11-09 08:27:36.51 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:ENC_Entête_Import_All | 0,1133 sec. | 31

2024-11-09 08:27:36.51 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-09 08:27:36.71 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modImport:GL_Trans_Import_All | 0,1992 sec. | 31

2024-11-09 08:27:36.73 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie) |  | 31
2024-11-09 08:27:36.89 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modDev_Utils:SetTabOrder | 0,1641 sec. | 31

2024-11-09 08:27:36.89 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 31
2024-11-09 08:27:36.91 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes | 0,0156 sec. | 31

2024-11-09 08:27:36.93 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 9 parsedDate='09/11/2024' |  | 31
2024-11-09 08:27:36.94 | Robert_M._Vigneault | APP_v5.E.0.xlsb | wshDEB_Saisie:Worksheet_Activate | 1,3926 sec. | 31

2024-11-09 08:27:41.27 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Industries Canplex Ltée [Marco Stocchero] |  | 31
2024-11-09 08:27:41.31 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1516 | 0,0391 sec. | 31

2024-11-09 08:27:41.31 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 31
2024-11-09 08:27:41.33 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes | 0,0156 sec. | 31

2024-11-09 08:27:41.35 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Load_OS_Invoices |  | 31
2024-11-09 08:27:41.42 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes |  | 31
2024-11-09 08:27:41.43 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes | 0,0273 sec. | 31

2024-11-09 08:27:41.45 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFAC_Enc:Encaissement_Load_Open_Invoices | 0,1074 sec. | 31

2024-11-09 08:27:50.76 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Update |  | 31
2024-11-09 08:27:50.76 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_DB_Entete |  | 31
2024-11-09 08:27:50.99 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_DB_Entete | 0,2324 sec. | 31

2024-11-09 08:27:50.99 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 31
2024-11-09 08:27:51.05 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally | 0,0586 sec. | 31

2024-11-09 08:27:51.05 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-09 08:27:51.31 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,2578 sec. | 31

2024-11-09 08:27:51.31 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-09 08:27:51.34 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,0371 sec. | 31

2024-11-09 08:27:51.35 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-09 08:27:51.60 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,2578 sec. | 31

2024-11-09 08:27:51.60 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-09 08:27:51.63 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,0215 sec. | 31

2024-11-09 08:27:51.63 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_GL_Posting_DB |  | 31
2024-11-09 08:27:51.93 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_GL_Posting_DB | 0,3027 sec. | 31

2024-11-09 08:27:51.93 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_GL_Posting_Locally |  | 31
2024-11-09 08:27:52.00 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_GL_Posting_Locally | 0,0762 sec. | 31

2024-11-09 08:27:53.79 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modEnc_Saisie:Encaissement_Add_New |  | 31
2024-11-09 08:27:53.79 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
2024-11-09 08:27:53.87 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,0820 sec. | 31

2024-11-09 08:27:53.87 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modEnc_Saisie:Encaissement_Add_New | 0,0898 sec. | 31

2024-11-09 08:27:53.88 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modENC_Saisie:ENC_Update | 3,1191 sec. | 31

2024-11-09 08:27:57.57 | Robert_M._Vigneault | APP_v5.E.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Industries Canplex Ltée [Marco Stocchero] |  | 31
