2025-02-08 06:15:37.60 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-08 10:56:21.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/08/02/25 | 0,1406 secondes

2025-02-08 10:56:21.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 0,1602 secondes

2025-02-08 10:56:21.36 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 0,1836 secondes

2025-02-08 11:51:17.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Millénium Micro Inc. [Carl Paquin] Millenium | 
2025-02-08 11:51:17.89 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0352 secondes

2025-02-08 11:51:18.09 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Groupe Millénium Micro Inc. [Carl Paquin] | 
2025-02-08 11:51:18.11 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-08 11:51:51.71 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse des transactions à survenir pour Estaff, lecture de l'entente et directives à l'avocate pour rédaction | 
2025-02-08 11:51:51.74 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-08 11:51:54.87 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.75 | 
2025-02-08 11:51:54.89 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-08 11:51:54.92 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,75 | 
2025-02-08 11:51:54.94 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-08 11:51:56.05 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-08 11:51:56.08 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-08 11:51:56.10 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Millénium Micro Inc. [Carl Paquin] | 
2025-02-08 11:51:56.13 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-08 11:51:56.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-08 11:51:56.99 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8438 secondes

2025-02-08 11:51:57.01 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-08 11:51:57.09 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0859 secondes

2025-02-08 11:51:57.12 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-08 | 
2025-02-08 11:51:57.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1133 secondes

2025-02-08 11:51:57.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-08 | 
2025-02-08 11:51:57.28 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-08 11:51:57.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-08 11:51:57.33 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-08 11:51:57.50 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1719 secondes

2025-02-08 11:51:57.53 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-08 11:51:57.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-08 11:51:57.64 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1211 secondes

2025-02-08 11:51:57.67 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-08 11:51:58.01 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3477 secondes

2025-02-08 11:51:58.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-08 11:51:58.12 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0898 secondes

2025-02-08 11:51:58.14 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1094 secondes

2025-02-08 11:51:58.21 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-08 | 0,1797 secondes

2025-02-08 11:51:58.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,1992 secondes

2025-02-08 11:51:58.25 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,2188 secondes

2025-02-08 11:58:14.18 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | XAV Solution Inc. | 
2025-02-08 11:58:14.21 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-08 11:58:14.41 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | XAV Solution Inc. | 
2025-02-08 11:58:14.43 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-08 11:58:26.09 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | regarder les échanges avec le directeur de Desjardins | 
2025-02-08 11:58:26.11 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0273 secondes

2025-02-08 11:58:27.17 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.25 | 
2025-02-08 11:58:27.20 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0273 secondes

2025-02-08 11:58:27.21 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,25 | 
2025-02-08 11:58:27.24 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-08 11:58:28.59 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-08 11:58:28.61 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-08 11:58:28.64 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | XAV Solution Inc. | 
2025-02-08 11:58:28.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0195 secondes

2025-02-08 11:58:28.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-08 11:58:29.48 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8047 secondes

2025-02-08 11:58:29.50 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-08 11:58:29.58 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-08 11:58:29.60 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-08 | 
2025-02-08 11:58:29.71 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1211 secondes

2025-02-08 11:58:29.73 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-08 | 
2025-02-08 11:58:29.78 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-08 11:58:29.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-08 11:58:29.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-08 11:58:29.99 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1719 secondes

2025-02-08 11:58:30.02 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-08 11:58:30.12 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-08 11:58:30.14 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1211 secondes

2025-02-08 11:58:30.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-08 11:58:30.48 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3281 secondes

2025-02-08 11:58:30.51 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-08 11:58:30.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-08 11:58:30.60 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0938 secondes

2025-02-08 11:58:30.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-08 | 0,1562 secondes

2025-02-08 11:58:30.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,1797 secondes

2025-02-08 11:58:30.70 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,1992 secondes

2025-02-08 13:37:08.39 | Guillaume | APP_v5.P.0.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-08 13:37:08.57 | Guillaume | APP_v5.P.0.xlsb | Validation d'accès serveur terminée |  | 0,1016 secondes

2025-02-08 13:37:08.73 | Guillaume | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-08 13:37:09.05 | Guillaume | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 0,4297 secondes

2025-02-08 13:37:09.22 | Guillaume | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-08 13:37:09.47 | Guillaume | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 0,3438 secondes

2025-02-08 13:37:09.64 | Guillaume | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 
2025-02-08 13:37:11.72 | Guillaume | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 2,1875 secondes

2025-02-08 13:37:11.90 | Guillaume | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-08 13:37:12.21 | Guillaume | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,4141 secondes

2025-02-08 13:37:12.43 | Guillaume | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-08 13:37:12.60 | Guillaume | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,2656 secondes

2025-02-08 13:37:12.78 | Guillaume | APP_v5.P.0.xlsb | modAppli:CodeEssentielDepart |  | 0,4453 secondes

2025-02-08 13:37:26.43 | Guillaume | APP_v5.P.0.xlsb | modMenu:menuComptabilité |  | 
2025-02-08 13:37:26.64 | Guillaume | APP_v5.P.0.xlsb | modMenu:menuComptabilité |  | 0,3281 secondes

2025-02-08 13:39:49.09 | Guillaume | APP_v5.P.0.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 
2025-02-08 13:39:49.26 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 
2025-02-08 13:39:50.84 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 1,6445 secondes

2025-02-08 13:39:50.97 | Guillaume | APP_v5.P.0.xlsb | modImport:DEB_Trans_Import_All |  | 
2025-02-08 13:39:52.61 | Guillaume | APP_v5.P.0.xlsb | modImport:DEB_Trans_Import_All |  | 1,7031 secondes

2025-02-08 13:39:52.74 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-08 13:39:54.81 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 2,1367 secondes

2025-02-08 13:39:54.98 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 
2025-02-08 13:39:56.30 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 1,3828 secondes

2025-02-08 13:39:56.50 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshDEB_Saisie | 
2025-02-08 13:39:56.69 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,2656 secondes

2025-02-08 13:39:56.83 | Guillaume | APP_v5.P.0.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 
2025-02-08 13:39:57.05 | Guillaume | APP_v5.P.0.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 0,2891 secondes

2025-02-08 13:39:57.20 | Guillaume | APP_v5.P.0.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 0,4336 secondes

2025-02-08 13:40:19.39 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Frais de représentation | 
2025-02-08 13:40:19.53 | Guillaume | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5100 | -1 | 
2025-02-08 13:40:19.66 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,3242 secondes

2025-02-08 13:40:52.24 | Guillaume | APP_v5.P.0.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 
2025-02-08 13:40:52.37 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 
2025-02-08 13:40:53.75 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 1,4453 secondes

2025-02-08 13:40:53.88 | Guillaume | APP_v5.P.0.xlsb | modImport:DEB_Trans_Import_All |  | 
2025-02-08 13:40:55.55 | Guillaume | APP_v5.P.0.xlsb | modImport:DEB_Trans_Import_All |  | 1,7461 secondes

2025-02-08 13:40:55.70 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-08 13:40:58.91 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 3,2656 secondes

2025-02-08 13:40:59.04 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 
2025-02-08 13:41:00.41 | Guillaume | APP_v5.P.0.xlsb | modImport:Fournisseur_List_Import_All |  | 1,4453 secondes

2025-02-08 13:41:00.60 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshDEB_Saisie | 
2025-02-08 13:41:00.75 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,2305 secondes

2025-02-08 13:41:00.89 | Guillaume | APP_v5.P.0.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 
2025-02-08 13:41:01.14 | Guillaume | APP_v5.P.0.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 0,3047 secondes

2025-02-08 13:41:01.28 | Guillaume | APP_v5.P.0.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 0,4531 secondes

2025-02-08 13:41:11.65 | Guillaume | APP_v5.P.0.xlsb | wshGL_BV:Worksheet_Activate |  | 
2025-02-08 13:41:11.80 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-08 13:41:14.82 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 3,0938 secondes

2025-02-08 13:41:15.22 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | , 999, 15 | 
2025-02-08 13:41:15.36 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,1992 secondes

2025-02-08 13:41:15.57 | Guillaume | APP_v5.P.0.xlsb | modGL_BV:GL_Trial_Balance_Build | GL_BV 08/02/25 | 
2025-02-08 13:41:15.93 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF |  - De 31/07/24 à 08/02/25 | 
2025-02-08 13:41:17.30 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF |  | 1,4375 secondes

2025-02-08 13:41:21.48 | Guillaume | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 
2025-02-08 13:41:21.66 | Guillaume | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 0,2500 secondes

2025-02-08 13:41:21.80 | Guillaume | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 
2025-02-08 13:41:21.96 | Guillaume | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 0,2383 secondes

2025-02-08 13:41:22.79 | Guillaume | APP_v5.P.0.xlsb | modGL_BV:GL_Trial_Balance_Build |  | 1,0586 secondes

2025-02-08 13:41:22.96 | Guillaume | APP_v5.P.0.xlsb | wshGL_BV:Worksheet_Activate |  | 1,2266 secondes

2025-02-08 13:41:25.77 | Guillaume | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 
2025-02-08 13:41:25.91 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-08 13:41:28.16 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 2,3242 secondes

2025-02-08 13:41:28.30 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 
2025-02-08 13:41:29.98 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 
2025-02-08 13:41:30.60 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 0,6953 secondes

2025-02-08 13:41:30.84 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 0,9414 secondes

2025-02-08 13:41:31.09 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshGL_EJ | 
2025-02-08 13:41:31.30 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,3008 secondes

2025-02-08 13:41:31.46 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-08 13:41:31.77 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,3984 secondes

2025-02-08 13:41:32.07 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 08/02/25, 999, 15 | 
2025-02-08 13:41:32.21 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,2305 secondes

2025-02-08 13:41:32.41 | Guillaume | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 0,4219 secondes

2025-02-08 13:41:48.25 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Get_JE_Detail_Trans_AF |  | 
2025-02-08 13:41:48.86 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Get_JE_Detail_Trans_AF |  | 0,6953 secondes

2025-02-08 13:46:30.91 | Guillaume | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 
2025-02-08 13:46:31.06 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-08 13:46:33.27 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 2,2891 secondes

2025-02-08 13:46:33.42 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 
2025-02-08 13:46:35.04 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 
2025-02-08 13:46:35.66 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 0,6953 secondes

2025-02-08 13:46:35.88 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 0,9219 secondes

2025-02-08 13:46:36.11 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshGL_EJ | 
2025-02-08 13:46:36.32 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,2852 secondes

2025-02-08 13:46:36.47 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-08 13:46:36.80 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,4023 secondes

2025-02-08 13:46:37.07 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 08/02/25, 999, 15 | 
2025-02-08 13:46:37.21 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,2188 secondes

2025-02-08 13:46:37.42 | Guillaume | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 0,4336 secondes

2025-02-08 13:46:42.33 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 02/02, 999, 15 | 
2025-02-08 13:46:42.49 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,2344 secondes

2025-02-08 13:46:50.19 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Frais informatiques & Site web | 
2025-02-08 13:46:50.34 | Guillaume | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5050 | -1 | 
2025-02-08 13:46:50.50 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,4023 secondes

2025-02-08 13:46:56.19 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Carte de crédit | 
2025-02-08 13:46:56.34 | Guillaume | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2010 | -1 | 
2025-02-08 13:46:56.49 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,3906 secondes

2025-02-08 13:46:59.81 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 
2025-02-08 13:47:00.00 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 
2025-02-08 13:47:02.29 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 2,3633 secondes

2025-02-08 13:47:02.44 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 
2025-02-08 13:47:02.59 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - r = 10 | -1 | 
2025-02-08 13:47:03.66 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 9 | -1 | 
2025-02-08 13:47:04.82 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 10 | -1 | 
2025-02-08 13:47:05.01 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 2,6484 secondes

2025-02-08 13:47:05.20 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-08 13:47:05.55 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,4219 secondes

2025-02-08 13:47:07.05 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 1,9258 secondes

2025-02-08 13:49:08.00 | Guillaume | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 
2025-02-08 13:49:08.16 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-08 13:49:11.33 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 3,2500 secondes

2025-02-08 13:49:11.48 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 
2025-02-08 13:49:13.13 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 
2025-02-08 13:49:13.77 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 0,7148 secondes

2025-02-08 13:49:13.98 | Guillaume | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 0,9336 secondes

2025-02-08 13:49:14.22 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshGL_EJ | 
2025-02-08 13:49:14.43 | Guillaume | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,2969 secondes

2025-02-08 13:49:14.59 | Guillaume | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
