2025-02-24 22:38:20.35 | vgervais | APP_v6.A.2.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-25 05:48:22.51 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1055 secondes

2025-02-25 05:48:22.53 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3145 secondes

2025-02-25 05:48:22.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 05:48:22.73 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1836 secondes

2025-02-25 05:48:22.75 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 05:48:22.81 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0645 secondes

2025-02-25 05:48:22.83 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6406 secondes

2025-02-25 05:48:22.88 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,7246 secondes

2025-02-25 05:48:22.90 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9121 secondes

2025-02-25 05:48:25.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Gestions Movendo Inc. [Dominique Bouvrette] Hector Solutions D'Affaires | 
2025-02-25 05:48:25.14 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0293 secondes

2025-02-25 05:48:25.29 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Gestions Movendo Inc. [Dominique Bouvrette] | 
2025-02-25 05:48:25.31 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-25 05:48:36.57 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | courriel pour factures des notaires | 
2025-02-25 05:48:36.59 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0293 secondes

2025-02-25 05:48:37.34 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.4 | 
2025-02-25 05:48:37.37 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0273 secondes

2025-02-25 05:48:37.39 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-25 05:48:37.41 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-25 05:48:38.76 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 05:48:38.78 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 05:48:38.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Gestions Movendo Inc. [Dominique Bouvrette] | 
2025-02-25 05:48:38.83 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0371 secondes

2025-02-25 05:48:38.86 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 05:48:39.73 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8711 secondes

2025-02-25 05:48:39.75 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 05:48:39.84 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0996 secondes

2025-02-25 05:48:39.87 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-25 | 
2025-02-25 05:48:39.98 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1172 secondes

2025-02-25 05:48:39.00 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 
2025-02-25 05:48:40.03 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 05:48:40.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 05:48:40.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 05:48:40.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-25 05:48:40.25 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 05:48:40.36 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 05:48:40.38 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3242 secondes

2025-02-25 05:48:40.40 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 05:48:40.58 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1836 secondes

2025-02-25 05:48:40.60 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 05:48:40.65 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-25 05:48:40.68 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6445 secondes

2025-02-25 05:48:40.73 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 0,7324 secondes

2025-02-25 05:48:40.75 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9688 secondes

2025-02-25 05:48:40.77 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0098 secondes

2025-02-25 06:13:49.91 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Érik P. Masse et Dominique Sénécale [Érik P. Masse (Gestion Érik P. Masse Inc.)] - Fiducie | 
2025-02-25 06:13:49.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0371 secondes

2025-02-25 06:13:50.31 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Érik P. Masse et Dominique Sénécale [Érik P. Masse (Gestion Érik P. Masse Inc.)] | 
2025-02-25 06:13:50.33 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0293 secondes

2025-02-25 06:13:58.88 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | simulation cotisation REER dominique | 
2025-02-25 06:13:58.91 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0332 secondes

2025-02-25 06:14:00.16 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.754 | 
2025-02-25 06:14:00.19 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0332 secondes

2025-02-25 06:14:00.21 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-25 06:14:00.24 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-25 06:14:02.46 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 06:14:02.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 06:14:02.51 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Érik P. Masse et Dominique Sénécale [Érik P. Masse (Gestion Érik P. Masse Inc.)] | 
2025-02-25 06:14:02.53 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-25 06:14:02.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 06:14:03.37 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8184 secondes

2025-02-25 06:14:03.39 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 06:14:03.47 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0859 secondes

2025-02-25 06:14:03.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-25 | 
2025-02-25 06:14:03.64 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1523 secondes

2025-02-25 06:14:03.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 
2025-02-25 06:14:03.70 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 06:14:03.72 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 06:14:03.74 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 06:14:03.88 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1504 secondes

2025-02-25 06:14:03.91 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 06:14:04.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1055 secondes

2025-02-25 06:14:04.04 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3184 secondes

2025-02-25 06:14:04.06 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 06:14:04.23 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1758 secondes

2025-02-25 06:14:04.25 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 06:14:04.30 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0527 secondes

2025-02-25 06:14:04.32 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6289 secondes

2025-02-25 06:14:04.39 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 0,7324 secondes

2025-02-25 06:14:04.41 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9297 secondes

2025-02-25 06:14:04.43 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,9727 secondes

2025-02-25 06:19:38.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Finex Briques & Enduits Inc. [Cynthia Fournier] | 
2025-02-25 06:19:38.12 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0293 secondes

2025-02-25 06:19:38.25 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Finex Briques & Enduits Inc. [Cynthia Fournier] | 
2025-02-25 06:19:38.27 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0215 secondes

2025-02-25 06:19:47.15 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | directives pour création de nouvelle société | 
2025-02-25 06:19:47.18 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0293 secondes

2025-02-25 06:19:48.50 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.75 | 
2025-02-25 06:19:48.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0273 secondes

2025-02-25 06:19:48.55 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-25 06:19:48.57 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-25 06:19:50.05 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 06:19:50.07 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 06:19:50.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Finex Briques & Enduits Inc. [Cynthia Fournier] | 
2025-02-25 06:19:50.12 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0254 secondes

2025-02-25 06:19:50.14 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 06:19:50.97 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8359 secondes

2025-02-25 06:19:50.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 06:19:51.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1016 secondes

2025-02-25 06:19:51.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-25 | 
2025-02-25 06:19:51.25 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1406 secondes

2025-02-25 06:19:51.27 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 
2025-02-25 06:19:51.31 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 06:19:51.33 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 06:19:51.35 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 06:19:51.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-25 06:19:51.52 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 06:19:51.62 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 06:19:51.64 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3184 secondes

2025-02-25 06:19:51.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 06:19:51.84 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1758 secondes

2025-02-25 06:19:51.86 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 06:19:51.91 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-25 06:19:51.93 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6309 secondes

2025-02-25 06:19:52.00 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 0,7383 secondes

2025-02-25 06:19:52.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9551 secondes

2025-02-25 06:19:52.04 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0000 secondes

2025-02-25 06:20:03.91 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | leduc | 
2025-02-25 06:20:03.94 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0293 secondes

2025-02-25 06:20:04.28 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Fiducie Familiale Decelles Dubuc [Lucie Decelles] Assurancia Leduc & | 
2025-02-25 06:20:04.30 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-25 06:20:04.32 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Fiducie Familiale Decelles Dubuc [Lucie Decelles] | 
2025-02-25 06:20:04.34 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-25 06:20:27.43 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | réception de courriel de questions des comptables de Assurancia Leduc Decelle | 
2025-02-25 06:20:27.46 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0332 secondes

2025-02-25 06:20:29.39 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.4 | 
2025-02-25 06:20:29.42 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-25 06:20:29.44 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-25 06:20:29.46 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0254 secondes

2025-02-25 06:20:41.41 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | réception de courriel de questions des comptables de Assurancia Leduc Decelle - analyse et courriel pour fixer rdv | 
2025-02-25 06:20:41.43 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-25 06:20:43.42 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,40 | 
2025-02-25 06:20:43.44 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0254 secondes

2025-02-25 06:20:43.47 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-25 06:20:43.49 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-25 06:20:43.51 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 06:20:43.53 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 06:20:43.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Fiducie Familiale Decelles Dubuc [Lucie Decelles] | 
2025-02-25 06:20:43.57 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0254 secondes

2025-02-25 06:20:43.60 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 06:20:44.40 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8105 secondes

2025-02-25 06:20:44.43 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 06:20:44.51 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0898 secondes

2025-02-25 06:20:44.54 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-25 | 
2025-02-25 06:20:44.70 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1660 secondes

2025-02-25 06:20:44.72 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 
2025-02-25 06:20:44.76 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 06:20:44.78 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 06:20:44.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 06:20:44.95 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1465 secondes

2025-02-25 06:20:44.97 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 06:20:45.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 06:20:45.10 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3223 secondes

2025-02-25 06:20:45.12 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 06:20:45.30 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1816 secondes

2025-02-25 06:20:45.32 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 06:20:45.38 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0645 secondes

2025-02-25 06:20:45.40 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6465 secondes

2025-02-25 06:20:45.47 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 0,7559 secondes

2025-02-25 06:20:45.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9648 secondes

2025-02-25 06:20:45.51 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0059 secondes

2025-02-25 06:23:19.86 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 2 | 
2025-02-25 06:23:19.88 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 06:23:19.92 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4349 | -1 | 
2025-02-25 06:23:19.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0645 secondes

2025-02-25 06:23:20.01 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4350] |  | 0,1562 secondes

2025-02-25 06:23:20.97 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Finex Briques & Enduits Inc. [Cynthia Fournier] | 
2025-02-25 06:23:20.00 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-25 06:23:25.93 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | directives pour création de nouvelle société + valider RBQ | 
2025-02-25 06:23:25.95 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-25 06:23:27.85 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-25 06:23:27.87 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-25 06:23:27.91 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 06:23:27.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 06:23:27.96 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Finex Briques & Enduits Inc. [Cynthia Fournier] | 
2025-02-25 06:23:27.98 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-25 06:23:27.00 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
