
2024-10-09 05:27:19.660 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31
2024-10-09 07:30:36.070 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 07:30:36.280 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 07:30:36.310 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:22:06.910 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:22:06.950 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:22:06.970 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:22:12.920 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 08:22:12.950 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:22:12.970 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:22:13.710 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 08:22:13.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:22:13.800 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 08:22:18.540 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 08:22:18.570 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 08:22:18.640 | GuillaumeCharron | info      | @00031 - avant = 2024-10-09   type = String   après assignation | 31
2024-10-09 08:22:18.650 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 08:22:18.670 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31

2024-10-09 08:22:18.690 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 08:22:18.870 | GuillaumeCharron | ADD++++++ | 1612 | GC | 09/10/24 | 1350 | Acier Altitube Inc. [Philippe Robillard] | réception de T2 projet | 0,40 | VRAI |  | 2024-10-09 08:22:18 | 31

2024-10-09 08:22:19.050 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 08:22:19.080 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 08:22:19.210 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 08:22:19.240 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 08:22:19.270 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 08:22:19.390 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 08:22:19.470 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:22:19.490 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:22:19.520 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 08:22:19.550 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 08:22:19.580 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 08:22:19.800 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 08:22:19.980 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:22:20.000 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:24:29.330 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 08:24:29.500 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:24:29.510 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 08:24:30.310 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:24:48.740 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 08:24:48.770 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:24:48.790 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 08:24:49.730 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 08:24:49.800 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:24:49.810 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 08:24:50.450 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 08:24:50.490 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 08:24:50.520 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 08:24:50.650 | GuillaumeCharron | UPDATE    | 1608 | GC | 09/10/24 | 104 | Groupe Millénium Micro Inc. [Carl Paquin] | courriels avec Carl pour rachat dans EStaff + démarches pour savoir à qui on verse les dividendes | 1,00 | VRAI |  | 2024-10-09 08:24:50 | 31

2024-10-09 08:24:50.820 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 08:24:50.860 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 08:24:51.040 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 08:24:51.080 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 08:24:51.100 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 08:24:51.220 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 08:24:51.290 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:24:51.300 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:24:51.320 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 08:26:05.620 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:26:05.650 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:05.670 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:26:11.620 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 08:26:11.660 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:11.680 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:26:11.710 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 08:26:14.600 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:26:14.630 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:14.650 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:26:27.380 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 08:26:27.430 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:27.440 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:26:28.160 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 08:26:28.230 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:28.250 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 08:26:29.680 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 08:26:29.710 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 08:26:29.770 | GuillaumeCharron | info      | @00031 - avant = 09/10/2024   type = String   après assignation | 31
2024-10-09 08:26:29.790 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 08:26:29.800 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31
2024-10-09 08:26:29.810 | GuillaumeCharron | adjust    | @00051 - La date a été changée pour corriger la date - 09/10/2024 ---> 2024-10-09 | 31

2024-10-09 08:26:29.830 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 08:26:30.010 | GuillaumeCharron | ADD++++++ | 1613 | GC | 09/10/24 | 1533 | Lostocch Holdings Inc. [Lorenzo Stocchero] | courriel avec avocats pour documenter prêt | 0,40 | VRAI |  | 2024-10-09 08:26:30 | 31

2024-10-09 08:26:30.180 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 08:26:30.210 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 08:26:30.340 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 08:26:30.380 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 08:26:30.400 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 08:26:30.570 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 08:26:30.650 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:30.660 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:26:30.700 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 08:26:30.730 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 08:26:30.780 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 08:26:30.000 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 08:26:31.180 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:26:31.200 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:28:06.730 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:28:06.770 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:28:06.780 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:28:18.090 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 08:28:18.130 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:28:18.140 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:28:19.150 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 08:28:19.230 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:28:19.240 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 08:28:20.310 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 08:28:20.340 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 08:28:20.410 | GuillaumeCharron | info      | @00031 - avant = 2024-10-09   type = String   après assignation | 31
2024-10-09 08:28:20.420 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 08:28:20.440 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31

2024-10-09 08:28:20.460 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 08:28:20.650 | GuillaumeCharron | ADD++++++ | 1614 | GC | 09/10/24 | 127 | Sauvageau Hanley CPA Inc. [Catherine Hanley] | question sur financement bâtisse pour Foisy | 0,25 | VRAI |  | 2024-10-09 08:28:20 | 31

2024-10-09 08:28:20.830 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 08:28:20.860 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 08:28:20.990 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 08:28:21.020 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 08:28:21.040 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 08:28:21.170 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 08:28:21.250 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:28:21.270 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:28:21.290 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 08:28:21.330 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 08:28:21.360 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 08:28:21.570 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 08:28:21.760 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:28:21.780 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:31:08.250 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:31:08.280 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:31:08.300 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:31:08.510 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 08:31:08.530 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 08:31:08.560 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:31:08.580 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:31:18.200 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 08:31:18.230 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:31:18.250 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 08:31:19.280 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 08:31:19.350 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 08:31:19.370 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 08:31:21.980 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 08:31:22.010 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 08:31:22.070 | GuillaumeCharron | info      | @00031 - avant = 2024-10-09   type = String   après assignation | 31
2024-10-09 08:31:22.090 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 08:31:22.110 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31

2024-10-09 08:31:22.120 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
