2025-01-07 16:29:30.23 | User | APP_v5.J.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-07 16:58:23.71 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:58:23.85 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0.1484 secondes'

2025-01-07 16:58:23.92 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-07
2025-01-07 16:58:24.11 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0.2070 secondes'

2025-01-07 16:58:24.19 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-07
2025-01-07 16:58:24.30 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:58:24.39 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:58:24.48 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:58:24.68 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0.2148 secondes'

2025-01-07 16:58:24.77 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:58:25.03 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0.2734 secondes'

2025-01-07 16:58:25.11 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0.7344 secondes'

2025-01-07 16:58:25.19 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:58:25.40 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0.2227 secondes'

2025-01-07 16:58:25.48 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:58:25.64 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0.1719 secondes'

2025-01-07 16:58:25.72 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1.4336 secondes'

2025-01-07 16:58:25.94 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-07 = '1.7656 secondes'

2025-01-07 16:58:26.02 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '4.7031 secondes'

2025-01-07 16:58:26.09 | Annie | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '4.8789 secondes'

2025-01-07 16:58:28.51 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:58:28.59 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:58:28.78 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0.1992 secondes'

2025-01-07 16:58:28.86 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:58:29.17 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0.3242 secondes'

2025-01-07 16:58:29.25 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0.7617 secondes'

2025-01-07 16:58:29.33 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:58:29.54 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0.2227 secondes'

2025-01-07 16:58:29.61 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:58:29.75 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0.1602 secondes'

2025-01-07 16:58:29.93 | Annie | APP_v5.J.xlsb | ufStatsHeures:UserForm_Initialize
2025-01-07 16:58:30.02 | Annie | APP_v5.J.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines
2025-01-07 16:58:30.13 | Annie | APP_v5.J.xlsb | ufStatsHeures:lbxDatesSemaines_Click(2025-01-06 au 2025-01-12)
2025-01-07 16:58:30.21 | Annie | APP_v5.J.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(2025-01-06 au 2025-01-12)
2025-01-07 16:58:30.30 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:58:30.40 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:58:30.48 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:58:30.68 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0.2070 secondes'

2025-01-07 16:58:30.77 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:58:31.05 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0.2969 secondes'

2025-01-07 16:58:31.12 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0.7383 secondes'

2025-01-07 16:58:31.20 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:58:31.50 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0.3164 secondes'

2025-01-07 16:58:31.58 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:58:31.75 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0.1875 secondes'

2025-01-07 16:58:31.83 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1.5391 secondes'

2025-01-07 16:58:32.01 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-07 16:58:32.09 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesSemaine = '0.0938 secondes'

2025-01-07 16:58:32.18 | Annie | APP_v5.J.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = '1.9844 secondes'

2025-01-07 16:58:32.26 | Annie | APP_v5.J.xlsb | ufStatsHeures:lbxDatesSemaines_Click = '2.1406 secondes'

2025-01-07 16:58:32.34 | Annie | APP_v5.J.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines = '2.3398 secondes'

2025-01-07 16:58:32.42 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesSemaine
2025-01-07 16:58:32.50 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesSemaine = '0.0938 secondes'

2025-01-07 16:58:32.59 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesMois
2025-01-07 16:58:32.67 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesMois = '0.1016 secondes'

2025-01-07 16:58:32.75 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesTrimestre
2025-01-07 16:58:32.84 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesTrimestre = '0.1094 secondes'

2025-01-07 16:58:32.93 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere
2025-01-07 16:58:33.05 | Annie | APP_v5.J.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere = '0.1328 secondes'

2025-01-07 16:58:33.12 | Annie | APP_v5.J.xlsb | ufStatsHeures:UserForm_Initialize = '3.2070 secondes'

2025-01-07 16:58:40.15 | Annie | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-07 16:58:40.25 | Annie | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Terminate = '0.1094 secondes'

2025-01-07 16:58:41.88 | Annie | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-07 16:58:41.98 | Annie | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu = '0.1250 secondes'

2025-01-07 16:58:42.47 | Annie | APP_v5.J.xlsb | modMenu:SauvegarderEtSortirApplication
2025-01-07 16:58:44.07 | Annie | APP_v5.J.xlsb | modMenu:Delete_User_Active_File
2025-01-07 16:58:44.22 | Annie | APP_v5.J.xlsb | modMenu:Delete_User_Active_File = '0.1680 secondes'

2025-01-07 16:58:44.29 | Annie | APP_v5.J.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

