2025-02-01 11:23:08.68 | vgervais | APP_v5.N.6.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-02-02 07:08:23.48 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-02-02 07:08:24.21 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-02-02 07:08:26.13 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '1,9199 secondes'

2025-02-02 07:08:26.21 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '2,7363 secondes'

2025-02-02 07:08:26.48 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:08:27.02 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5371 secondes'

2025-02-02 07:08:27.04 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-02-02 07:08:27.08 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0449 secondes'

2025-02-02 07:08:27.11 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:08:27.62 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5137 secondes'

2025-02-02 07:08:27.94 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(02/02/25, 999, 15)
2025-02-02 07:08:27.96 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0273 secondes'

2025-02-02 07:08:28.10 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate *** = '6,7402 secondes'

2025-02-02 07:08:34.96 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:GL_Get_JE_Detail_Trans_AF
2025-02-02 07:08:36.45 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:GL_Get_JE_Detail_Trans_AF *** = '1,4863 secondes'

2025-02-02 07:08:45.88 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:JE_Renversement_Update
2025-02-02 07:08:46.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2025-02-02 07:08:47.24 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB *** = '0,7695 secondes'

2025-02-02 07:08:47.27 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2025-02-02 07:08:52.69 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally *** = '5,4219 secondes'

2025-02-02 07:08:55.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:JE_Renversement_Update *** = '9,5938 secondes'

2025-02-02 07:09:00.72 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Revenus d'intérêts
2025-02-02 07:09:00.75 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 4100
2025-02-02 07:09:00.78 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0684 secondes'

2025-02-02 07:09:02.25 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update
2025-02-02 07:09:02.28 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2025-02-02 07:09:03.05 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB *** = '0,7695 secondes'

2025-02-02 07:09:03.08 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2025-02-02 07:09:08.71 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally *** = '5,6367 secondes'

2025-02-02 07:09:08.85 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:09:09.30 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,4531 secondes'

2025-02-02 07:09:10.73 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update *** = '8,4824 secondes'

2025-02-02 07:10:05.83 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_PrepEF:Worksheet_Activate
2025-02-02 07:10:05.86 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:10:10.49 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '4,6328 secondes'

2025-02-02 07:10:10.79 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(, 999, 15)
2025-02-02 07:10:10.81 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0293 secondes'

2025-02-02 07:10:11.04 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_Trial_Balance_Build(GL_PrepEF 02/02/25)
2025-02-02 07:10:11.64 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF( - De 31/07/24 à 02/02/25)
2025-02-02 07:10:15.42 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF *** = '3,7871 secondes'

2025-02-02 07:10:32.95 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-02-02 07:10:33.11 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1641 secondes'

2025-02-02 07:10:33.13 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-02-02 07:10:33.29 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1602 secondes'

2025-02-02 07:10:34.19 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_Trial_Balance_Build *** = '23,1484 secondes'

2025-02-02 07:10:34.22 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_PrepEF:Worksheet_Activate *** = '28,3965 secondes'

2025-02-02 07:10:38.43 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-02-02 07:10:38.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0430 secondes'

2025-02-02 07:17:19.08 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuComptabilite_Click
2025-02-02 07:17:19.12 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuComptabilite_Click *** = '0,0488 secondes'

2025-02-02 07:17:20.45 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate
2025-02-02 07:17:20.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:17:22.61 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '2,1348 secondes'

2025-02-02 07:17:22.63 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-02-02 07:17:23.29 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-02-02 07:17:25.31 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '2,0176 secondes'

2025-02-02 07:17:25.39 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '2,7617 secondes'

2025-02-02 07:17:25.65 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:17:26.17 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5234 secondes'

2025-02-02 07:17:26.19 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-02-02 07:17:26.23 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0449 secondes'

2025-02-02 07:17:26.26 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:17:26.75 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,4902 secondes'

2025-02-02 07:17:27.14 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(02/02/25, 999, 15)
2025-02-02 07:17:27.17 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0273 secondes'

2025-02-02 07:17:27.32 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate *** = '6,8750 secondes'

2025-02-02 07:17:28.96 | GuillaumeCharron | APP_v5.N.6.xlsb | wshDEB_Saisie:Worksheet_Activate
2025-02-02 07:17:28.99 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All
2025-02-02 07:17:29.51 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All *** = '0,5234 secondes'

2025-02-02 07:17:29.54 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:DEB_Trans_Import_All
2025-02-02 07:17:30.51 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:DEB_Trans_Import_All *** = '0,9688 secondes'

2025-02-02 07:17:30.53 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:17:32.44 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '1,9121 secondes'

2025-02-02 07:17:32.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All
2025-02-02 07:17:32.93 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All *** = '0,4629 secondes'

2025-02-02 07:17:33.05 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshDEB_Saisie)
2025-02-02 07:17:33.09 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0430 secondes'

2025-02-02 07:17:33.12 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells
2025-02-02 07:17:33.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells *** = '0,2305 secondes'

2025-02-02 07:17:33.40 | GuillaumeCharron | APP_v5.N.6.xlsb | wshDEB_Saisie:Worksheet_Activate *** = '4,4355 secondes'

2025-02-02 07:21:10.43 | GuillaumeCharron | APP_v5.N.6.xlsb | wshDEB_Saisie:Worksheet_Activate
2025-02-02 07:21:10.46 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All
2025-02-02 07:21:10.96 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All *** = '0,5078 secondes'

2025-02-02 07:21:10.99 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:DEB_Trans_Import_All
2025-02-02 07:21:12.14 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:DEB_Trans_Import_All *** = '1,1602 secondes'

2025-02-02 07:21:12.17 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:21:14.31 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '2,1445 secondes'

2025-02-02 07:21:14.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All
2025-02-02 07:21:14.86 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Fournisseur_List_Import_All *** = '0,5293 secondes'

2025-02-02 07:21:15.03 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshDEB_Saisie)
2025-02-02 07:21:15.07 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0430 secondes'

2025-02-02 07:21:15.09 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells
2025-02-02 07:21:15.37 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells *** = '0,2773 secondes'

2025-02-02 07:21:15.41 | GuillaumeCharron | APP_v5.N.6.xlsb | wshDEB_Saisie:Worksheet_Activate *** = '4,9824 secondes'

2025-02-02 07:21:32.43 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(23/01, 30, 15)
2025-02-02 07:21:32.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0391 secondes'

2025-02-02 07:21:46.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais de déplacement
2025-02-02 07:21:46.37 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5020
2025-02-02 07:21:46.40 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0566 secondes'

2025-02-02 07:21:53.52 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2025-02-02 07:21:53.55 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2025-02-02 07:21:53.60 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0781 secondes'

2025-02-02 07:22:03.56 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Update
2025-02-02 07:22:03.60 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetID_From_Fourn_Name - Costco Wholesale
2025-02-02 07:22:03.64 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetID_From_Fourn_Name - 19 *** = '0,0469 secondes'

2025-02-02 07:22:03.79 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB
2025-02-02 07:22:04.48 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB *** = '0,6953 secondes'

2025-02-02 07:22:04.51 | GuillaumeCharron | APP_v5.N.6.xlsb | *** modDEB_Saisie:DEB_Trans_Add_Record_Locally(9)
2025-02-02 07:22:10.23 | GuillaumeCharron | APP_v5.N.6.xlsb |     modDEB_Saisie:DEB_Trans_Add_Record_Locally
2025-02-02 07:22:10.26 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally *** = '5,7520 secondes'

2025-02-02 07:22:10.32 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation
2025-02-02 07:22:10.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Posting_To_DB
2025-02-02 07:22:10.98 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Posting_To_DB *** = '0,6445 secondes'

2025-02-02 07:22:11.01 | GuillaumeCharron | APP_v5.N.6.xlsb | *** modGL_Stuff:GL_Posting_Locally
2025-02-02 07:22:13.78 | GuillaumeCharron | APP_v5.N.6.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-02-02 07:22:16.63 | GuillaumeCharron | APP_v5.N.6.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-02-02 07:22:19.46 | GuillaumeCharron | APP_v5.N.6.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-02-02 07:22:22.24 | GuillaumeCharron | APP_v5.N.6.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-02-02 07:22:22.28 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Posting_Locally *** = '11,2715 secondes'

2025-02-02 07:22:22.31 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation *** = '11,9922 secondes'

2025-02-02 07:22:23.62 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells
2025-02-02 07:22:23.91 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells *** = '0,2969 secondes'

2025-02-02 07:22:23.95 | GuillaumeCharron | APP_v5.N.6.xlsb | modDEB_Saisie:DEB_Saisie_Update *** = '20,3926 secondes'

2025-02-02 07:22:34.73 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-02-02 07:22:34.77 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0410 secondes'

2025-02-02 07:24:52.40 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuComptabilite_Click
2025-02-02 07:24:52.45 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuComptabilite_Click *** = '0,0488 secondes'

2025-02-02 07:24:54.00 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate
2025-02-02 07:24:54.03 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:24:58.30 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '4,2695 secondes'

2025-02-02 07:24:58.33 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-02-02 07:24:59.02 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-02-02 07:25:00.69 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '1,6738 secondes'

2025-02-02 07:25:00.79 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '2,4629 secondes'

2025-02-02 07:25:01.07 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:25:01.63 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5723 secondes'

2025-02-02 07:25:01.66 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-02-02 07:25:01.71 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0430 secondes'

2025-02-02 07:25:01.73 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:25:02.24 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5176 secondes'

2025-02-02 07:25:02.59 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(02/02/25, 999, 15)
2025-02-02 07:25:02.62 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0254 secondes'

2025-02-02 07:25:02.74 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate *** = '8,7363 secondes'

2025-02-02 07:25:07.42 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(01/02, 999, 15)
2025-02-02 07:25:07.45 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0273 secondes'

2025-02-02 07:25:13.76 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais informatiques & Site web
2025-02-02 07:25:13.78 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5050
2025-02-02 07:25:13.81 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0508 secondes'

2025-02-02 07:25:19.28 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Carte de crédit
2025-02-02 07:25:19.31 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2010
2025-02-02 07:25:19.33 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0508 secondes'

2025-02-02 07:25:24.64 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update
2025-02-02 07:25:24.67 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2025-02-02 07:25:25.41 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB *** = '0,7480 secondes'

2025-02-02 07:25:25.44 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2025-02-02 07:25:31.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally *** = '5,8965 secondes'

2025-02-02 07:25:31.49 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:25:32.00 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5137 secondes'

2025-02-02 07:25:33.84 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update *** = '9,2090 secondes'

2025-02-02 07:31:26.92 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate
2025-02-02 07:31:26.95 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:31:31.73 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '4,7891 secondes'

2025-02-02 07:31:31.76 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-02-02 07:31:32.44 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-02-02 07:31:34.43 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '2,0020 secondes'

2025-02-02 07:31:34.53 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '2,7734 secondes'

2025-02-02 07:31:34.81 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:31:35.27 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,4590 secondes'

2025-02-02 07:31:35.30 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-02-02 07:31:35.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0469 secondes'

2025-02-02 07:31:35.37 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:31:35.80 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,4355 secondes'

2025-02-02 07:31:36.11 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(02/02/25, 999, 15)
2025-02-02 07:31:36.14 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0273 secondes'

2025-02-02 07:31:36.28 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate *** = '9,3613 secondes'

2025-02-02 07:31:40.94 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(10/01, 999, 15)
2025-02-02 07:31:40.96 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0312 secondes'

2025-02-02 07:31:54.57 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Carte de crédit
2025-02-02 07:31:54.60 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2010
2025-02-02 07:31:54.63 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0566 secondes'

2025-02-02 07:32:01.17 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Carte de crédit
2025-02-02 07:32:01.20 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2010
2025-02-02 07:32:01.23 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0605 secondes'

2025-02-02 07:32:08.52 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Avances avec Guillaume Charron
2025-02-02 07:32:08.54 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2200
2025-02-02 07:32:08.57 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0586 secondes'

2025-02-02 07:32:10.66 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update
2025-02-02 07:32:10.69 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2025-02-02 07:32:11.45 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB *** = '0,7637 secondes'

2025-02-02 07:32:11.48 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2025-02-02 07:32:20.46 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally *** = '8,9844 secondes'

2025-02-02 07:32:20.62 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 07:32:21.14 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,5215 secondes'

2025-02-02 07:32:24.80 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update *** = '14,1445 secondes'

2025-02-02 07:32:30.93 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
