2025-01-23 08:51:51.23 | vgervais | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-23 08:57:39.24 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,6973 secondes'

2025-01-23 12:28:42.65 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-23 12:28:42.72 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Terminate *** = '0,0703 secondes'

2025-01-23 12:29:39.42 | vgervais | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-23 12:29:39.48 | vgervais | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0586 secondes'

2025-01-23 12:29:40.32 | vgervais | APP_v5.M.3.xlsb | modMenu:SauvegarderEtSortirApplication
2025-01-23 12:29:41.61 | vgervais | APP_v5.M.3.xlsb | modMenu:Delete_User_Active_File
2025-01-23 12:29:41.70 | vgervais | APP_v5.M.3.xlsb | modMenu:Delete_User_Active_File *** = '0,0977 secondes'

2025-01-23 12:29:41.74 | vgervais | APP_v5.M.3.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

2025-01-23 12:44:48.30 | Annie | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-23 12:44:48.39 | Annie | APP_v5.M.3.xlsb | Validation d'accès serveur terminée *** = '0.0273 secondes'

2025-01-23 12:44:48.49 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Create_User_Active_File
2025-01-23 12:44:48.69 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Create_User_Active_File *** = '0.2266 secondes'

2025-01-23 12:44:48.80 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-01-23 12:44:48.92 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Setup_UserDateFormat *** = '0.1523 secondes'

2025-01-23 12:44:49.02 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:BackupMasterFile
2025-01-23 12:44:49.99 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:BackupMasterFile *** = '0.9922 secondes'

2025-01-23 12:44:50.09 | Annie | APP_v5.M.3.xlsb | modAppli:WriteInfoOnMainMenu
2025-01-23 12:44:50.23 | Annie | APP_v5.M.3.xlsb | modAppli:WriteInfoOnMainMenu *** = '0.1719 secondes'

2025-01-23 12:44:50.34 | Annie | APP_v5.M.3.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-01-23 12:44:50.47 | Annie | APP_v5.M.3.xlsb | modMenu:HideDevShapesBasedOnUsername *** = '0.1562 secondes'

2025-01-23 12:44:50.58 | Annie | APP_v5.M.3.xlsb | modAppli:CodeEssentielDepart *** = '2.3047 secondes'

2025-01-23 12:44:50.69 | Annie | APP_v5.M.3.xlsb | modMenu:menuTEC_Click
2025-01-23 12:44:50.88 | Annie | APP_v5.M.3.xlsb | modMenu:menuTEC_Click *** = '0.2266 secondes'

2025-01-23 12:44:52.07 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-23 12:44:52.27 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0.2227 secondes'

2025-01-23 12:44:52.38 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-23 12:44:52.47 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All
2025-01-23 12:44:53.38 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable
2025-01-23 12:44:53.48 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable *** = '0.1289 secondes'

2025-01-23 12:44:53.61 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting
2025-01-23 12:44:53.72 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting *** = '0.1367 secondes'

2025-01-23 12:44:53.87 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All *** = '1.4297 secondes'

2025-01-23 12:44:53.96 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All
2025-01-23 12:44:55.29 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All *** = '1.3594 secondes'

2025-01-23 12:44:55.44 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate *** = '3.0977 secondes'

2025-01-23 12:44:59.44 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-23 12:44:59.61 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0.2031 secondes'

2025-01-23 12:45:00.13 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-23 12:45:00.22 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(2025-01-23, 600, 15)
2025-01-23 12:45:00.32 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0.1328 secondes'

2025-01-23 12:45:00.42 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0.3203 secondes'

2025-01-23 12:45:00.52 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-23 12:45:00.63 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-23
2025-01-23 12:45:00.85 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.3008 secondes'

2025-01-23 12:45:01.01 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23
2025-01-23 12:45:01.13 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-23 12:45:01.27 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-23 12:45:01.38 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-23 12:45:01.59 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2383 secondes'

2025-01-23 12:45:01.70 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-23 12:45:02.01 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3438 secondes'

2025-01-23 12:45:02.11 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8633 secondes'

2025-01-23 12:45:02.21 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-23 12:45:02.46 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2812 secondes'

2025-01-23 12:45:02.56 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-23 12:45:02.71 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.1797 secondes'

2025-01-23 12:45:02.82 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.7148 secondes'

2025-01-23 12:45:03.01 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23 *** = '2.0312 secondes'

2025-01-23 12:45:03.11 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '2.6211 secondes'

2025-01-23 12:45:07.81 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-23 12:45:07.93 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(2025-01-22, 600, 15)
2025-01-23 12:45:08.03 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0.1445 secondes'

2025-01-23 12:45:08.14 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0.3594 secondes'

2025-01-23 12:45:08.24 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-23 12:45:08.34 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-22
2025-01-23 12:45:08.55 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2344 secondes'

2025-01-23 12:45:08.64 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-22
2025-01-23 12:45:08.78 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-23 12:45:08.89 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-23 12:45:09.03 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-23 12:45:09.25 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2539 secondes'

2025-01-23 12:45:09.36 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-23 12:45:09.67 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3359 secondes'

2025-01-23 12:45:09.77 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.9062 secondes'

2025-01-23 12:45:09.86 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-23 12:45:10.04 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2070 secondes'

2025-01-23 12:45:10.13 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-23 12:45:10.31 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2070 secondes'

2025-01-23 12:45:10.41 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6562 secondes'

2025-01-23 12:45:10.63 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-22 *** = '2.0117 secondes'

2025-01-23 12:45:10.74 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '2.5312 secondes'

2025-01-23 12:45:24.13 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[2]
2025-01-23 12:45:24.24 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1406 secondes'

2025-01-23 12:45:24.34 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[2.00]
2025-01-23 12:45:24.45 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1367 secondes'

2025-01-23 12:45:39.34 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Comptabilité décembre 2024]
2025-01-23 12:45:39.44 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1328 secondes'

2025-01-23 12:46:04.38 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[2]
2025-01-23 12:46:04.49 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1406 secondes'

2025-01-23 12:46:04.59 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[2.00]
2025-01-23 12:46:04.69 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1328 secondes'

2025-01-23 12:46:06.26 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-23 12:46:06.36 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-23 12:46:08.26 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '1.9258 secondes'

2025-01-23 12:46:08.37 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-23 12:46:08.54 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.2031 secondes'

2025-01-23 12:46:08.64 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-22
2025-01-23 12:46:08.85 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2344 secondes'

2025-01-23 12:46:08.95 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-22
2025-01-23 12:46:09.08 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-23 12:46:09.19 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-23 12:46:09.29 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-23 12:46:09.53 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2695 secondes'

2025-01-23 12:46:09.64 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-23 12:46:09.95 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3359 secondes'

2025-01-23 12:46:10.05 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8984 secondes'

2025-01-23 12:46:10.18 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-23 12:46:10.41 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2539 secondes'

2025-01-23 12:46:10.54 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-23 12:46:10.72 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2031 secondes'

2025-01-23 12:46:10.81 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.7617 secondes'

2025-01-23 12:46:11.03 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-22 *** = '2.1172 secondes'

2025-01-23 12:46:11.12 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '4.8945 secondes'

2025-01-23 12:46:15.34 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-23 12:46:15.44 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(2025-01-23, 600, 15)
2025-01-23 12:46:15.53 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0.1172 secondes'

2025-01-23 12:46:15.62 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0.3086 secondes'

2025-01-23 12:46:15.71 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-23 12:46:15.81 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-23
2025-01-23 12:46:16.02 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2344 secondes'

2025-01-23 12:46:16.11 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23
2025-01-23 12:46:16.23 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-23 12:46:16.33 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-23 12:46:16.43 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-23 12:46:16.67 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2656 secondes'

2025-01-23 12:46:16.78 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-23 12:46:17.08 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3281 secondes'

2025-01-23 12:46:17.18 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8828 secondes'

2025-01-23 12:46:17.28 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-23 12:46:17.51 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2578 secondes'

2025-01-23 12:46:17.61 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-23 12:46:17.77 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.1836 secondes'

2025-01-23 12:46:17.87 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6680 secondes'

2025-01-23 12:46:18.11 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23 *** = '2.0195 secondes'

2025-01-23 12:46:18.20 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '2.5195 secondes'

2025-01-23 12:47:18.72 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Ménage du répertoire pour sépararer la comptabilité. Rapports de gestion de novembre et décembre. Préparation du fichier paramètres pour l'année 2025]
2025-01-23 12:47:18.83 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1406 secondes'

2025-01-23 12:47:27.76 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[2.25]
2025-01-23 12:47:27.86 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1289 secondes'

2025-01-23 12:47:27.96 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[2.25]
2025-01-23 12:47:28.06 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1328 secondes'

2025-01-23 12:47:29.59 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-23 12:47:29.68 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-23 12:47:31.74 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '2.0859 secondes'

2025-01-23 12:47:31.84 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-23 12:47:32.01 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.1992 secondes'

2025-01-23 12:47:32.14 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-23
2025-01-23 12:47:32.32 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2109 secondes'

2025-01-23 12:47:32.41 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23
2025-01-23 12:47:32.54 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-23 12:47:32.63 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-23 12:47:32.73 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-23 12:47:32.96 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2617 secondes'

2025-01-23 12:47:33.07 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-23 12:47:33.32 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.2852 secondes'

2025-01-23 12:47:33.42 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8125 secondes'

2025-01-23 12:47:33.53 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-23 12:47:33.80 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3047 secondes'

2025-01-23 12:47:33.89 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-23 12:47:34.08 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2188 secondes'

2025-01-23 12:47:34.19 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6797 secondes'

2025-01-23 12:47:34.40 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23 *** = '2.0117 secondes'

2025-01-23 12:47:34.49 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '4.9375 secondes'

2025-01-23 12:48:06.23 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Ménage du répertoire pour séparer la comptabilité]
2025-01-23 12:48:06.33 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1328 secondes'

2025-01-23 12:48:09.15 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.25]
2025-01-23 12:48:09.25 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1250 secondes'

2025-01-23 12:48:09.35 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0.25]
2025-01-23 12:48:09.45 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1328 secondes'

2025-01-23 12:48:37.89 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Ménage du répertoire pour séparer la comptabilité du reste des sous-répertoires]
2025-01-23 12:48:37.00 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1328 secondes'

2025-01-23 12:48:56.24 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.25]
2025-01-23 12:48:56.37 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1523 secondes'

2025-01-23 12:48:56.47 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0.25]
2025-01-23 12:48:56.57 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1328 secondes'

2025-01-23 12:48:57.84 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-23 12:48:57.94 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-23 12:49:00.07 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '2.1602 secondes'

2025-01-23 12:49:00.17 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-23 12:49:00.36 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.2188 secondes'

2025-01-23 12:49:00.45 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-23
2025-01-23 12:49:00.66 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2383 secondes'

2025-01-23 12:49:00.77 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23
2025-01-23 12:49:00.91 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-23 12:49:01.05 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-23 12:49:01.15 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-23 12:49:01.38 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2656 secondes'

2025-01-23 12:49:01.51 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-23 12:49:01.80 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3125 secondes'

2025-01-23 12:49:01.89 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8789 secondes'

2025-01-23 12:49:01.00 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-23 12:49:02.22 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2500 secondes'

2025-01-23 12:49:02.31 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-23 12:49:02.48 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2031 secondes'

2025-01-23 12:49:02.57 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6953 secondes'

2025-01-23 12:49:02.79 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-23 *** = '2.0547 secondes'

2025-01-23 12:49:02.89 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '5.0859 secondes'

2025-01-23 12:49:04.98 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[0]
2025-01-23 12:49:05.08 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-23 12:49:05.24 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3614
2025-01-23 12:49:05.34 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0.2891 secondes'

2025-01-23 12:49:05.54 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3615] *** = '0.5898 secondes'

2025-01-23 12:49:13.22 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Ménage du répertoire pour séparer la comptabilité. Rapports de gestion de novembre et décembre. Préparation du fichier paramètres pour l'année 2025	]
