
2024-10-07 06:58:20.600 | User | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31
2024-10-07 07:48:19.630 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-07 07:48:19.840 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-07 07:48:20.030 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:48:20.040 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:50:24.710 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31

2024-10-07 07:50:24.760 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Activate @00014 | 31

2024-10-07 07:50:25.650 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:25.680 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:50:28.000 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmbProfessionnel_AfterUpdate @00136 | 31

2024-10-07 07:50:28.110 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-07 07:50:28.130 | vgervais | info      | @00178 - .txtDate.value = 07-10-2024   y = 2024   m = 7   d = 10 | 31

2024-10-07 07:50:34.570 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-07 07:50:34.630 | vgervais | info      | @00193 - .txtDate.value = 2024-10-07   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 07:50:34.690 | vgervais | info      | @00199 - fullDate = 2024-10-07   y = 2024   m = 10   d = 7   type = Date | 31
2024-10-07 07:50:34.710 | vgervais | info      | @00223 - fullDate = 2024-10-07   y = 2024   m = 10   d = 7   type = Date | 31
2024-10-07 07:50:34.740 | vgervais | info      | @00228 - DateSerial = 2024-10-07   y = 2024   m = 10   d = 7   type = Date | 31

2024-10-07 07:50:34.800 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-07 07:50:34.850 | vgervais | event     | @00269 - .txtDate.value =  = 2024-10-07   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 07:50:34.890 | vgervais | info      | @00277 - dateStr =  = 2024-10-07   y = 2024   m = 10   d = 7   type = String   après assignation | 31
2024-10-07 07:50:34.920 | vgervais | info      | @00284 - dateFormated =  = 2024-10-07   y = 2024   m = 10   d = 7   type = Date   après assignation | 31
2024-10-07 07:50:34.960 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-10-07   y = 2024   m = 10   d = 7   type = Date   après assignation | 31

2024-10-07 07:50:34.990 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 07:50:35.050 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-07   type = Date | 31
2024-10-07 07:50:35.080 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-07   type = Date après assignation | 31

2024-10-07 07:50:35.160 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 07:50:35.250 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 07:50:38.520 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 07:50:38.590 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:38.620 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:50:39.400 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-07 07:50:39.520 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 07:50:39.550 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 07:50:39.610 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:39.640 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:50:44.160 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 07:50:44.280 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:44.300 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 07:50:45.030 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-07 07:50:45.090 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-07 07:50:45.180 | vgervais | info      | @00031 - avant = 2024-10-07   type = String   après assignation | 31
2024-10-07 07:50:45.210 | vgervais | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 07:50:45.240 | vgervais | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-07   type = String   après assignation | 31

2024-10-07 07:50:45.270 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 07:50:45.630 | vgervais | ADD++++++ | 1540 | VG | 2024-10-07 | 5 | z_Administratif_Autres non chargeables |  | 0,90 | VRAI |  | 2024-10-07 07:50:45 | 31

2024-10-07 07:50:45.840 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 07:50:45.890 | vgervais | info      | @00550 - dateValue = 2024-10-07   type = Date   après assignation | 31

2024-10-07 07:50:45.980 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 07:50:46.040 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-07   type = Date | 31
2024-10-07 07:50:46.070 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-07   type = Date après assignation | 31

2024-10-07 07:50:46.170 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 07:50:46.370 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:46.400 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:50:46.430 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 07:50:46.480 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-07 07:50:46.540 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-07 07:50:46.720 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-07 07:50:46.960 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:46.990 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:50:53.720 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 07:50:53.900 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-07 07:50:54.090 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:50:54.120 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-07 07:50:55.290 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 07:51:21.590 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 07:51:21.650 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:51:21.680 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-07 07:51:21.740 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:chbFacturable_AfterUpdate @00424 | 31

2024-10-07 07:51:21.790 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:51:21.820 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-07 07:51:23.880 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-07 07:51:23.940 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-07 07:51:23.990 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 07:51:24.270 | vgervais | UPDATE    | 1540 | VG | 2024-10-07 | 5 | z_Administratif_Autres non chargeables | Divers suivi + régler feuille de temps + planning de la journée! | 0,90 | FAUX |  | 2024-10-07 07:51:24 | 31

2024-10-07 07:51:24.470 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 07:51:24.530 | vgervais | info      | @00550 - dateValue = 2024-10-07   type = Date   après assignation | 31

2024-10-07 07:51:24.720 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 07:51:24.800 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-07   type = Date | 31
2024-10-07 07:51:24.830 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-07   type = Date après assignation | 31

2024-10-07 07:51:24.920 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 07:51:25.030 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 07:51:25.060 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 07:51:25.090 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 08:12:16.090 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 08:12:16.130 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:16.140 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 08:12:16.900 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 08:12:16.920 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 08:12:16.950 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:16.970 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 08:12:24.310 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 08:12:27.750 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 08:12:27.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:27.800 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 08:12:28.140 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 08:12:28.160 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 08:12:28.190 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:28.200 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 08:12:46.440 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 08:12:46.480 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:46.490 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 08:12:49.660 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 08:12:49.720 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:49.730 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 08:12:51.110 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-07 08:12:51.140 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-07 08:12:51.200 | GuillaumeCharron | info      | @00031 - avant = 2024-10-07   type = String   après assignation | 31
2024-10-07 08:12:51.210 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 08:12:51.230 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-07   type = String   après assignation | 31

2024-10-07 08:12:51.240 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 08:12:51.420 | GuillaumeCharron | ADD++++++ | 1541 | GC | 07/10/24 | 1768 | Les Éditions Reynald Goulet Inc. [Reynald Goulet] | début d'analyse du dossier et tel avec vlad sur jvm  | 1,00 | VRAI |  | 2024-10-07 08:12:51 | 31

2024-10-07 08:12:51.590 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 08:12:51.620 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31

2024-10-07 08:12:51.740 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 08:12:51.770 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 07/10/24   type = Date | 31
2024-10-07 08:12:51.790 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 07/10/24   type = Date après assignation | 31

2024-10-07 08:12:51.910 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 08:12:51.980 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:51.990 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 08:12:52.020 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 08:12:52.050 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-07 08:12:52.080 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-07 08:12:52.300 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-07 08:12:52.490 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 08:12:52.500 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 09:07:21.690 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 09:07:21.730 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 09:07:21.740 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 09:07:28.710 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 09:07:28.750 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 09:07:28.760 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 09:07:29.670 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 09:07:29.730 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 09:07:29.740 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 09:07:34.460 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 09:07:34.530 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 09:07:34.540 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 09:07:35.770 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-07 09:07:35.800 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-07 09:07:35.860 | GuillaumeCharron | info      | @00031 - avant = 2024-10-07   type = String   après assignation | 31
2024-10-07 09:07:35.870 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 09:07:35.890 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-07   type = String   après assignation | 31

2024-10-07 09:07:35.900 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 09:07:36.070 | GuillaumeCharron | ADD++++++ | 1542 | GC | 07/10/24 | 1528 | Solutions Huwiz Inc. [Carolljo Maher] | analyse de la LOI | 1,50 | VRAI |  | 2024-10-07 09:07:36 | 31

2024-10-07 09:07:36.250 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 09:07:36.280 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31
