2025-01-06 09:28:17.90 | Annie | APP_v5.G.5.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2025-01-06 18:15:19.84 | GuillaumeCharron | APP_v5.J.xlsb | modImport:GL_Trans_Import_All = '4,1719 secondes'

2025-01-06 18:15:20.00 | GuillaumeCharron | APP_v5.J.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie)
2025-01-06 18:15:20.05 | GuillaumeCharron | APP_v5.J.xlsb | modDev_Utils:SetTabOrder = '0,0469 secondes'

2025-01-06 18:15:20.06 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:15:20.11 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0547 secondes'

2025-01-06 18:15:20.31 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(06/01/25, 30, 0)
2025-01-06 18:15:20.34 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0,0234 secondes'

2025-01-06 18:15:20.50 | GuillaumeCharron | APP_v5.J.xlsb | wshENC_Saisie:Worksheet_Activate = '10,5000 secondes'

2025-01-06 18:15:25.08 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2025-01-06 18:15:25.13 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 = '0,0469 secondes'

2025-01-06 18:15:25.15 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:15:25.19 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0391 secondes'

2025-01-06 18:15:25.20 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Get_OS_Invoices
2025-01-06 18:15:25.41 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF
2025-01-06 18:15:27.56 | GuillaumeCharron | APP_v5.J.xlsb | modFAC_Enc:ENC_Get_OS_Invoices_With_AF = '2,1562 secondes'

2025-01-06 18:15:28.28 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Check_Boxes
2025-01-06 18:15:28.34 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Check_Boxes = '0,0625 secondes'

2025-01-06 18:15:28.37 | GuillaumeCharron | APP_v5.J.xlsb | modFAC_Enc:ENC_Load_OS_Invoices = '3,1641 secondes'

2025-01-06 18:15:54.41 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:MAJ_Encaissement
2025-01-06 18:15:54.45 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Entete
2025-01-06 18:15:54.66 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Entete = '0,2109 secondes'

2025-01-06 18:15:54.68 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Entete
2025-01-06 18:15:56.63 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Entete = '1,9453 secondes'

2025-01-06 18:15:56.65 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details
2025-01-06 18:15:56.87 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details = '0,2266 secondes'

2025-01-06 18:15:56.89 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details
2025-01-06 18:15:57.55 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details = '0,6719 secondes'

2025-01-06 18:15:57.58 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details
2025-01-06 18:15:57.79 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details = '0,2188 secondes'

2025-01-06 18:15:57.81 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details
2025-01-06 18:15:58.14 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details = '0,3281 secondes'

2025-01-06 18:15:58.16 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_DB
2025-01-06 18:15:58.47 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_DB = '0,3125 secondes'

2025-01-06 18:15:58.48 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_Locally
2025-01-06 18:16:03.87 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_Locally = '5,3906 secondes'

2025-01-06 18:16:05.82 | GuillaumeCharron | APP_v5.J.xlsb | modEnc_Saisie:Encaissement_Add_New
2025-01-06 18:16:05.84 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells
2025-01-06 18:16:06.10 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:16:06.15 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0547 secondes'

2025-01-06 18:16:06.30 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(, 30, 0)
2025-01-06 18:16:06.31 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0,0234 secondes'

2025-01-06 18:16:06.55 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells = '0,7109 secondes'

2025-01-06 18:16:06.58 | GuillaumeCharron | APP_v5.J.xlsb | modEnc_Saisie:Encaissement_Add_New = '0,7578 secondes'

2025-01-06 18:16:06.60 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:MAJ_Encaissement = '12,1875 secondes'

2025-01-06 18:17:02.66 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Ventilabec Inc. [Lora Stoycheva]
2025-01-06 18:17:02.70 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1669 = '0,0391 secondes'

2025-01-06 18:17:02.73 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:17:02.76 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0391 secondes'

2025-01-06 18:17:02.78 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Get_OS_Invoices
2025-01-06 18:17:02.93 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF
2025-01-06 18:17:04.67 | GuillaumeCharron | APP_v5.J.xlsb | modFAC_Enc:ENC_Get_OS_Invoices_With_AF = '1,7500 secondes'

2025-01-06 18:17:05.26 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Check_Boxes
2025-01-06 18:17:05.30 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Check_Boxes = '0,0469 secondes'

2025-01-06 18:17:05.32 | GuillaumeCharron | APP_v5.J.xlsb | modFAC_Enc:ENC_Load_OS_Invoices = '2,5469 secondes'

2025-01-06 18:17:21.34 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:MAJ_Encaissement
2025-01-06 18:17:21.38 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Entete
2025-01-06 18:17:21.57 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Entete = '0,2031 secondes'

2025-01-06 18:17:21.59 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Entete
2025-01-06 18:17:23.80 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Entete = '2,2109 secondes'

2025-01-06 18:17:23.83 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details
2025-01-06 18:17:24.03 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details = '0,2031 secondes'

2025-01-06 18:17:24.05 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details
2025-01-06 18:17:24.82 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details = '0,7734 secondes'

2025-01-06 18:17:24.84 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details
2025-01-06 18:17:25.08 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details = '0,2344 secondes'

2025-01-06 18:17:25.10 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details
2025-01-06 18:17:25.53 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details = '0,4297 secondes'

2025-01-06 18:17:25.55 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_DB
2025-01-06 18:17:25.81 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_DB = '0,2656 secondes'

2025-01-06 18:17:25.84 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_Locally
2025-01-06 18:17:31.32 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_Locally = '5,4844 secondes'

2025-01-06 18:17:32.70 | GuillaumeCharron | APP_v5.J.xlsb | modEnc_Saisie:Encaissement_Add_New
2025-01-06 18:17:32.73 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells
2025-01-06 18:17:33.00 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:17:33.05 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0469 secondes'

2025-01-06 18:17:33.20 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(, 30, 0)
2025-01-06 18:17:33.21 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0,0234 secondes'

2025-01-06 18:17:33.46 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells = '0,7422 secondes'

2025-01-06 18:17:33.48 | GuillaumeCharron | APP_v5.J.xlsb | modEnc_Saisie:Encaissement_Add_New = '0,7812 secondes'

2025-01-06 18:17:33.51 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:MAJ_Encaissement = '12,1719 secondes'

2025-01-06 18:19:52.13 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9172-2264 Québec Inc. [Technologies MFG]
2025-01-06 18:19:52.16 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1785 = '0,0234 secondes'

2025-01-06 18:19:52.18 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:19:52.21 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0391 secondes'

2025-01-06 18:19:52.23 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Get_OS_Invoices
2025-01-06 18:19:52.39 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF
2025-01-06 18:19:54.67 | GuillaumeCharron | APP_v5.J.xlsb | modFAC_Enc:ENC_Get_OS_Invoices_With_AF = '2,2812 secondes'

2025-01-06 18:19:55.41 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Check_Boxes
2025-01-06 18:19:55.45 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Check_Boxes = '0,0469 secondes'

2025-01-06 18:19:55.48 | GuillaumeCharron | APP_v5.J.xlsb | modFAC_Enc:ENC_Load_OS_Invoices = '3,2422 secondes'

2025-01-06 18:20:04.55 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:MAJ_Encaissement
2025-01-06 18:20:04.59 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Entete
2025-01-06 18:20:04.80 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Entete = '0,2109 secondes'

2025-01-06 18:20:04.82 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Entete
2025-01-06 18:20:07.26 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Entete = '2,4453 secondes'

2025-01-06 18:20:07.29 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details
2025-01-06 18:20:07.48 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details = '0,1953 secondes'

2025-01-06 18:20:07.51 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details
2025-01-06 18:20:08.34 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details = '0,8359 secondes'

2025-01-06 18:20:08.36 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details
2025-01-06 18:20:08.55 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_DB_Details = '0,2031 secondes'

2025-01-06 18:20:08.58 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details
2025-01-06 18:20:09.03 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Add_Locally_Details = '0,4531 secondes'

2025-01-06 18:20:09.05 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_DB
2025-01-06 18:20:09.36 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_DB = '0,3125 secondes'

2025-01-06 18:20:09.38 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_Locally
2025-01-06 18:20:15.52 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_GL_Posting_Locally = '6,1406 secondes'

2025-01-06 18:20:17.43 | GuillaumeCharron | APP_v5.J.xlsb | modEnc_Saisie:Encaissement_Add_New
2025-01-06 18:20:17.46 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells
2025-01-06 18:20:17.78 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2025-01-06 18:20:17.83 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = '0,0547 secondes'

2025-01-06 18:20:17.00 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(, 30, 0)
2025-01-06 18:20:18.02 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0,0234 secondes'

2025-01-06 18:20:18.36 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells = '0,9062 secondes'

2025-01-06 18:20:18.38 | GuillaumeCharron | APP_v5.J.xlsb | modEnc_Saisie:Encaissement_Add_New = '0,9609 secondes'

2025-01-06 18:20:18.41 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:MAJ_Encaissement = '13,8594 secondes'

2025-01-06 18:22:03.88 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Back_To_GL_Menu
2025-01-06 18:22:03.91 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells
2025-01-06 18:22:04.38 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Clear_Cells = '0,4688 secondes'

2025-01-06 18:22:04.41 | GuillaumeCharron | APP_v5.J.xlsb | modENC_Saisie:ENC_Back_To_GL_Menu = '0,5312 secondes'

2025-01-06 18:22:05.89 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-06 18:22:05.93 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu = '0,0391 secondes'

2025-01-06 18:22:07.57 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:SauvegarderEtSortirApplication
2025-01-06 18:22:09.58 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:Delete_User_Active_File
2025-01-06 18:22:09.62 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:Delete_User_Active_File = '0,0469 secondes'

2025-01-06 18:22:09.64 | GuillaumeCharron | APP_v5.J.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

