2024-11-10 06:53:47.71 | Guillaume | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-11 08:07:25.48 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,4668 sec. | 31

2024-11-11 08:07:25.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modEnc_Saisie:Encaissement_Add_New | 0,5078 sec. | 31

2024-11-11 08:07:25.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Update | 4,9043 sec. | 31

2024-11-11 08:07:26.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu |  | 31
2024-11-11 08:07:26.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
2024-11-11 08:07:27.15 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,4395 sec. | 31

2024-11-11 08:07:27.18 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-11 08:07:27.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-11 08:07:27.86 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,6641 sec. | 31

2024-11-11 08:07:27.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-11 08:07:28.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-11 08:07:28.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,8574 sec. | 31

2024-11-11 08:07:28.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_EJ_Auto_Import_All | 1,1074 sec. | 31

2024-11-11 08:07:29.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:wshGL_EJ_Clear_All_Cells |  | 31
2024-11-11 08:07:29.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:wshGL_EJ_Clear_All_Cells | 0,1602 sec. | 31

2024-11-11 08:07:29.25 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-11 08:07:29.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,0645 sec. | 31

2024-11-11 08:07:29.40 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 11 parsedDate='11/11/24' |  | 31
2024-11-11 08:07:29.49 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_EJ:Worksheet_Activate | 2,3086 sec. | 31

2024-11-11 08:07:29.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu | 2,8281 sec. | 31

2024-11-11 08:07:31.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-11 08:07:31.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0391 sec. | 31

2024-11-11 08:41:05.77 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_Rapport:Worksheet_Activate |  | 31
2024-11-11 08:41:05.80 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-11 08:41:06.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,7090 sec. | 31

2024-11-11 08:41:06.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Rapport_Clear_All_Cells |  | 31
2024-11-11 08:41:06.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Rapport_Clear_All_Cells | 0,3047 sec. | 31

2024-11-11 08:41:06.90 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_Rapport:Worksheet_Activate | 1,1250 sec. | 31

2024-11-11 08:41:16.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 8 parsedDate='08/11/24' |  | 31
2024-11-11 08:41:20.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 10 parsedDate='10/11/24' |  | 31
2024-11-11 08:41:23.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Report_For_Selected_Accounts |  | 31
2024-11-11 08:41:23.48 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli_Utils:CreateOrReplaceWorksheet |  | 31
2024-11-11 08:41:23.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli_Utils:CreateOrReplaceWorksheet | 0,1367 sec. | 31

2024-11-11 08:41:24.18 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:24.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,8047 sec. | 31

2024-11-11 08:41:26.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:27.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7754 sec. | 31

2024-11-11 08:41:28.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:29.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:41:29.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:30.76 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7754 sec. | 31

2024-11-11 08:41:32.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:32.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7695 sec. | 31

2024-11-11 08:41:34.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:35.10 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:41:35.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:36.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7520 sec. | 31

2024-11-11 08:41:37.12 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:37.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7656 sec. | 31

2024-11-11 08:41:38.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:39.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7617 sec. | 31

2024-11-11 08:41:39.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:40.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7402 sec. | 31

2024-11-11 08:41:41.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:42.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7207 sec. | 31

2024-11-11 08:41:42.62 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:43.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7480 sec. | 31

2024-11-11 08:41:44.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:44.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,8027 sec. | 31

2024-11-11 08:41:45.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:46.25 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7246 sec. | 31

2024-11-11 08:41:46.86 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:47.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7129 sec. | 31

2024-11-11 08:41:48.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:48.92 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:41:49.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:50.25 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7266 sec. | 31

2024-11-11 08:41:50.81 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:51.56 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7461 sec. | 31

2024-11-11 08:41:52.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:52.83 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7148 sec. | 31

2024-11-11 08:41:53.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:54.10 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7168 sec. | 31

2024-11-11 08:41:54.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:55.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7734 sec. | 31

2024-11-11 08:41:56.83 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:57.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:41:58.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:41:58.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:41:59.44 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:00.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:00.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:01.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7246 sec. | 31

2024-11-11 08:42:02.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:02.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7266 sec. | 31

2024-11-11 08:42:03.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:04.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7148 sec. | 31

2024-11-11 08:42:04.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:05.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7227 sec. | 31

2024-11-11 08:42:06.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:06.74 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:42:07.35 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:08.09 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7383 sec. | 31

2024-11-11 08:42:08.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:09.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7207 sec. | 31

2024-11-11 08:42:09.92 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:10.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7188 sec. | 31

2024-11-11 08:42:11.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:11.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7363 sec. | 31

2024-11-11 08:42:12.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:13.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7207 sec. | 31

2024-11-11 08:42:13.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:14.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:15.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:15.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7207 sec. | 31

2024-11-11 08:42:16.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:17.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7305 sec. | 31

2024-11-11 08:42:17.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:18.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7520 sec. | 31

2024-11-11 08:42:19.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:19.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:20.56 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:21.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:21.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:22.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7559 sec. | 31

2024-11-11 08:42:23.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:23.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7246 sec. | 31

2024-11-11 08:42:24.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:25.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:25.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:26.62 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7305 sec. | 31

2024-11-11 08:42:27.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:27.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7246 sec. | 31

2024-11-11 08:42:28.49 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:29.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:29.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:30.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7266 sec. | 31

2024-11-11 08:42:31.06 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:31.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7344 sec. | 31

2024-11-11 08:42:32.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:33.16 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7266 sec. | 31

2024-11-11 08:42:33.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:34.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7285 sec. | 31

2024-11-11 08:42:35.60 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:36.33 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7344 sec. | 31

2024-11-11 08:42:36.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:37.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7402 sec. | 31

2024-11-11 08:42:38.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:39.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7480 sec. | 31

2024-11-11 08:42:39.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:40.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7305 sec. | 31

2024-11-11 08:42:41.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:41.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7695 sec. | 31

2024-11-11 08:42:42.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:43.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7734 sec. | 31

2024-11-11 08:42:43.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:44.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7559 sec. | 31

2024-11-11 08:42:45.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:46.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7422 sec. | 31

2024-11-11 08:42:47.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:47.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7305 sec. | 31

2024-11-11 08:42:48.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:49.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7168 sec. | 31

2024-11-11 08:42:49.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:50.44 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7207 sec. | 31

2024-11-11 08:42:51.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:51.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7227 sec. | 31

2024-11-11 08:42:52.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:53.12 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7383 sec. | 31

2024-11-11 08:42:53.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:42:54.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 0,7227 sec. | 31

2024-11-11 08:43:35.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Report_For_Selected_Accounts | 132,3223 sec. | 31

2024-11-11 08:43:56.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-11 08:43:56.82 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0449 sec. | 31

2024-11-11 08:44:02.56 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_Rapport:Worksheet_Activate |  | 31
2024-11-11 08:44:02.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-11 08:44:03.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,8086 sec. | 31

2024-11-11 08:44:03.46 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Rapport_Clear_All_Cells |  | 31
2024-11-11 08:44:03.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Rapport_Clear_All_Cells | 0,3340 sec. | 31

2024-11-11 08:44:03.81 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_Rapport:Worksheet_Activate | 1,2480 sec. | 31

2024-11-11 08:44:09.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 1 parsedDate='01/11/24' |  | 31
2024-11-11 08:44:14.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 11 parsedDate='11/11/24' |  | 31
2024-11-11 08:44:29.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Report_For_Selected_Accounts |  | 31
2024-11-11 08:44:29.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli_Utils:CreateOrReplaceWorksheet |  | 31
2024-11-11 08:44:29.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli_Utils:CreateOrReplaceWorksheet | 0,2266 sec. | 31

2024-11-11 08:44:30.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Trans_With_AF |  | 31
2024-11-11 08:44:31.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:get_GL_Details_For_A_Account | 1,0098 sec. | 31

2024-11-11 08:46:04.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_Rapport:GL_Report_For_Selected_Accounts | 95,3262 sec. | 31

2024-11-11 08:47:16.25 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-11 08:47:16.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0449 sec. | 31

2024-11-11 09:16:19.74 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-11 09:16:19.79 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-11 09:16:19.84 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2322 |  | 31
2024-11-11 09:16:19.87 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0781 sec. | 31

2024-11-11 09:16:21.57 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - z_Administratif_Autres non chargeables |  | 31
2024-11-11 09:16:21.60 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables |  | 31
2024-11-11 09:16:21.64 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 | 0,0391 sec. | 31

